"classifications/0/main","classifications/0/sub","company/description","company/id","company/logo","company/name","country","description","isExpiringSoon","jobDescriptionHtml","jobId","jobSearchUrl","location","postDate","postDateDisplay","salary","scrapedAt","sourceUrl","title","workArrangement","workTypes/0"
"Teknologi Informasi","Data Science","","Unknown","","PT Temprina Media Grafika","ID","Kami adalah perusahaan yang bergerak dibidang printing, packaging, publishing, ekspedisi, dan trading dibawah Group Jawa Pos. Berpusat di Surabaya dan Gresik, memiliki cabang di 9 kota Jawa dan Bali. Membutuhkan individu - individu bertalenta untuk bergabung dalam Holding kami yang ada di Gresik.Kua...","false","<div class=""p8fjkv0 _1c8h3tw0""><p>Kami adalah perusahaan yang bergerak dibidang printing, packaging, publishing, ekspedisi, dan trading dibawah Group Jawa Pos. Berpusat di Surabaya dan Gresik, memiliki cabang di 9 kota Jawa dan Bali. Membutuhkan individu - individu bertalenta untuk bergabung dalam Holding kami yang ada di Gresik.</p><p><strong>Kualifikasi :</strong></p><ol><li><p>Kandidat memiliki pendidikan minimal <strong>S1/S2 Jurusan Matematika/Statiska</strong></p></li><li><p>Pengalaman minimal 2 tahun di bidang <strong>MANUFAKTUR dan ANALYST OPERASIONAL</strong></p></li><li><p>Bersedia melaksanakan Perjalanan Dinas</p></li><li><p>Mahir dalam tools analisa data seperti Google Data Studio, SQL, BigQuery, Power BI.</p></li><li><p>Memiliki pengetahuan tentang statistik dan kemampuan untuk manganalisa data dengan Excel, SPSS, SAS.</p></li></ol><p><strong>Uraian Tugas :</strong></p><ol><li><p>Mengumpulkan data dari berbagai sumber, termasuk database, spreadsheet, survei, dan sumber eksternal.</p></li><li><p>Menggunakan metode statistik, algoritme, dan perangkat lunak untuk menganalisis kumpulan data, mengungkap pola, tren, dan korelasi, serta memperoleh wawasan yang dapat ditindaklanjuti.</p></li><li><p>Menyajikan temuan secara efektif melalui bagan, grafik, dan dasbor.</p></li><li><p>Mempersiapkan laporan yang merangkum temuan-temuan utama, tren, dan rekomendasi berdasarkan analisis data.</p></li><li><p>Menafsirkan dan menjelaskan hasil analisis kepada pemangku kepentingan non-teknis, seperti General Manager &amp; Direksi.</p></li><li><p>Mengidentifikasi peluang untuk meningkatkan proses pengumpulan data, metode analisis, dan pengambilan keputusan berdasarkan data dalam organisasi.</p></li></ol><p><br></p></div>","89718597","Derived from Search","Gresik, Jawa Timur","2026-01-19T05:48:02.271Z","","Rp 6.000.000 – Rp 7.500.000 per month","2026-01-19T05:48:02.271Z","https://id.jobstreet.com/id/job/89718597?type=standard&ref=search-standalone&origin=cardTitle","DATA ANALYST","On-site","Kontrak/Temporer"
"Teknologi Informasi","Data Science","","Unknown","","PT Dipo Star Finance","ID","Responsibilities:Clean and analyze data to identify marketing and sales trends.Develop and maintain dashboards to visualize data analysis results.Collaborate with other department/branch to understand business objectives and requirements.Utilize the data analysis result to forecast sales trends.Qual...","false","<div class=""p8fjkv0 _1c8h3tw0""><p><strong>Responsibilities:</strong></p><ol><li><p>Clean and analyze data to identify marketing and sales trends.</p></li><li><p>Develop and maintain dashboards to visualize data analysis results.</p></li><li><p>Collaborate with other department/branch to understand business objectives and requirements.</p></li><li><p>Utilize the data analysis result to forecast sales trends.</p></li></ol><p><br></p><p><strong>Qualifications:</strong></p><ol><li><p>Bachelor's degree in actuary, mathematics, information system, or any related major.</p></li><li><p>Having 2 years of experience as Marketing Data Analyst, preferably in multi-finance industry.</p></li><li><p>Proficient in using Microsoft Office especially Ms. Excel.</p></li><li><p>Having the ability to operate other data analytic tools will be a plus.</p></li><li><p>Able to use visualization data tools such as power BI, tableau, or any other similar tools.</p></li><li><p>Willing to be placed in Head Office: Senayan, Central Jakarta.</p></li></ol><p><br></p></div>","89474733","Derived from Search","Jakarta Raya","2026-01-19T05:48:08.568Z","","Rp 6.000.000 – Rp 8.000.000 per month","2026-01-19T05:48:08.568Z","https://id.jobstreet.com/id/job/89474733?type=standard&ref=search-standalone&origin=cardTitle","Marketing Data Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT MOBILITAS DIGITAL INDONESIA","ID","Job Description :Data MiningIdentifying relevant data sources according to business needsCollecting and integrating data from various sourcesSearching for and completing data that is unavailable or incompleteData Exploration & AnalysisProcessing and preparing data so that it can be used for analysis...","false","<div class=""p8fjkv0 _1c8h3tw0""><p><strong>Job Description :</strong><br>Data Mining</p><ul><li><p>Identifying relevant data sources according to business needs</p></li><li><p>Collecting and integrating data from various sources</p></li><li><p>Searching for and completing data that is unavailable or incomplete</p></li></ul><p>Data Exploration &amp; Analysis</p><ul><li><p>Processing and preparing data so that it can be used for analysis</p></li><li><p>Performing data analysis to answer business needs and questions</p></li><li><p>Generating insights by identifying patterns, trends, and relationships in the data</p></li></ul><p>Data Visualization &amp; Reporting</p><ul><li><p>Developing informative and easy-to-understand data visualizations</p></li><li><p>Compiling reports and dashboards for management and project team needs</p></li></ul><p>Training &amp; Knowledge Sharing</p><ul><li><p>Compiling or providing training materials and supporting documentation</p></li><li><p>Providing training to relevant functions or units on the use of dashboards</p></li><li><p>Supporting teams in understanding data structures and best practices for data visualization</p></li></ul><p><strong>Requirements :</strong></p><p>Education: Minimum Bachelor's Degree</p><p>Work Experience: Minimum 2 years in a related field</p><p>Non-Technical Skills</p><ul><li><p>Able to adapt quickly, proactive, and have a confident work attitude</p></li><li><p>Meticulous, data-oriented, and have a confident attitude</p></li><li><p>Have critical thinking skills to provide appropriate ideas and recommendations</p></li><li><p>Able to communicate and collaborate with various parties</p></li><li><p>Have good organizational skills, able to manage time, set priorities, and multitask</p></li></ul><p>Technical Skills</p><ul><li><p>Proficient in Power BI, including: Data modeling, DAX (Data Analysis Expressions), Dashboard creation, Report publishing and data refresh scheduling</p></li><li><p>Proficient in Microsoft Excel (advanced level), such as: Pivot Tables, Power Query, Advanced formulas (INDEX-MATCH/XLOOKUP, array formulas), Macros</p></li><li><p>Proficient in SQL (GoogleSQL / MySQL / PostgreSQL) for: Running complex data queries and performing data extraction and transformation</p></li><li><p>Experience in SAP data integration (optional), such as: Retrieving data via SAP GUI and connecting SAP data to Power BI or Excel</p></li></ul><p><br></p></div>","89560460","Derived from Search","Jakarta Timur, Jakarta Raya","2026-01-19T05:48:13.743Z","","Tidak Ditampilkan","2026-01-19T05:48:13.743Z","https://id.jobstreet.com/id/job/89560460?type=standard&ref=search-standalone","Data Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Sanpota Batara Indonesia","ID","Mengolah, menganalisis, dan menginterpretasikan data untuk mendukung pengambilan keputusan bisnis.Menyusun laporan rutin dan dashboard performa (penjualan, operasional, marketing, dll).Mengidentifikasi tren, pola, dan insight dari data yang tersedia.Berkolaborasi dengan tim terkait (Sales, Marketing...","false","<div class=""p8fjkv0 _1c8h3tw0""><p>Mengolah, menganalisis, dan menginterpretasikan data untuk mendukung pengambilan keputusan bisnis.</p><p>Menyusun laporan rutin dan dashboard performa (penjualan, operasional, marketing, dll).</p><p>Mengidentifikasi tren, pola, dan insight dari data yang tersedia.</p><p>Berkolaborasi dengan tim terkait (Sales, Marketing, Finance, HR).</p><p>Menjaga akurasi, konsistensi, dan integritas data.</p><p>Memberikan rekomendasi berbasis data kepada manajemen.</p><p>Mengelola semua data terintegrasi dengan sistem bank data perusahaan</p><p>Pendidikan minimal S1 Statistik, Matematika, Sistem Informasi, Teknik Informatika, atau bidang terkait.</p><p>Menguasai Excel/Google Sheets (advanced).</p><p>Familiar dengan tools visualisasi data (Power BI / Tableau / Looker Studio).</p><p>Memahami dasar statistik dan analisis data.</p><p>Mampu berpikir analitis, detail-oriented, dan komunikatif.</p><p><br></p></div>","89320793","Derived from Search","DI Yogyakarta","2026-01-19T05:48:19.244Z","","Tidak Ditampilkan","2026-01-19T05:48:19.244Z","https://id.jobstreet.com/id/job/89320793?type=standard&ref=search-standalone","Data Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT MOBILITAS DIGITAL INDONESIA","ID","Job Description :Data MiningIdentifying relevant data sources according to business needsCollecting and integrating data from various sourcesSearching for and completing data that is unavailable or incompleteData Exploration & AnalysisProcessing and preparing data so that it can be used for analysis...","false","<div class=""p8fjkv0 _1c8h3tw0""><p><strong>Job Description :</strong><br>Data Mining</p><ul><li><p>Identifying relevant data sources according to business needs</p></li><li><p>Collecting and integrating data from various sources</p></li><li><p>Searching for and completing data that is unavailable or incomplete</p></li></ul><p>Data Exploration &amp; Analysis</p><ul><li><p>Processing and preparing data so that it can be used for analysis</p></li><li><p>Performing data analysis to answer business needs and questions</p></li><li><p>Generating insights by identifying patterns, trends, and relationships in the data</p></li></ul><p>Data Visualization &amp; Reporting</p><ul><li><p>Developing informative and easy-to-understand data visualizations</p></li><li><p>Compiling reports and dashboards for management and project team needs</p></li></ul><p>Training &amp; Knowledge Sharing</p><ul><li><p>Compiling or providing training materials and supporting documentation</p></li><li><p>Providing training to relevant functions or units on the use of dashboards</p></li><li><p>Supporting teams in understanding data structures and best practices for data visualization</p></li></ul><p><strong>Requirements :</strong></p><p>Education: Minimum Bachelor's Degree</p><p>Work Experience: Minimum 2 years in a related field</p><p>Non-Technical Skills</p><ul><li><p>Able to adapt quickly, proactive, and have a confident work attitude</p></li><li><p>Meticulous, data-oriented, and have a confident attitude</p></li><li><p>Have critical thinking skills to provide appropriate ideas and recommendations</p></li><li><p>Able to communicate and collaborate with various parties</p></li><li><p>Have good organizational skills, able to manage time, set priorities, and multitask</p></li></ul><p>Technical Skills</p><ul><li><p>Proficient in Power BI, including: Data modeling, DAX (Data Analysis Expressions), Dashboard creation, Report publishing and data refresh scheduling</p></li><li><p>Proficient in Microsoft Excel (advanced level), such as: Pivot Tables, Power Query, Advanced formulas (INDEX-MATCH/XLOOKUP, array formulas), Macros</p></li><li><p>Proficient in SQL (GoogleSQL / MySQL / PostgreSQL) for: Running complex data queries and performing data extraction and transformation</p></li><li><p>Experience in SAP data integration (optional), such as: Retrieving data via SAP GUI and connecting SAP data to Power BI or Excel</p></li></ul><p><br></p></div>","89560460","Derived from Search","Jakarta Timur, Jakarta Raya","2026-01-19T05:48:24.756Z","","Tidak Ditampilkan","2026-01-19T05:48:24.756Z","https://id.jobstreet.com/id/job/89560460?type=standard&ref=search-standalone&origin=cardTitle","Data Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Sanpota Batara Indonesia","ID","Mengolah, menganalisis, dan menginterpretasikan data untuk mendukung pengambilan keputusan bisnis.Menyusun laporan rutin dan dashboard performa (penjualan, operasional, marketing, dll).Mengidentifikasi tren, pola, dan insight dari data yang tersedia.Berkolaborasi dengan tim terkait (Sales, Marketing...","false","<div class=""p8fjkv0 _1c8h3tw0""><p>Mengolah, menganalisis, dan menginterpretasikan data untuk mendukung pengambilan keputusan bisnis.</p><p>Menyusun laporan rutin dan dashboard performa (penjualan, operasional, marketing, dll).</p><p>Mengidentifikasi tren, pola, dan insight dari data yang tersedia.</p><p>Berkolaborasi dengan tim terkait (Sales, Marketing, Finance, HR).</p><p>Menjaga akurasi, konsistensi, dan integritas data.</p><p>Memberikan rekomendasi berbasis data kepada manajemen.</p><p>Mengelola semua data terintegrasi dengan sistem bank data perusahaan</p><p>Pendidikan minimal S1 Statistik, Matematika, Sistem Informasi, Teknik Informatika, atau bidang terkait.</p><p>Menguasai Excel/Google Sheets (advanced).</p><p>Familiar dengan tools visualisasi data (Power BI / Tableau / Looker Studio).</p><p>Memahami dasar statistik dan analisis data.</p><p>Mampu berpikir analitis, detail-oriented, dan komunikatif.</p><p><br></p></div>","89320793","Derived from Search","DI Yogyakarta","2026-01-19T05:48:30.140Z","","Tidak Ditampilkan","2026-01-19T05:48:30.140Z","https://id.jobstreet.com/id/job/89320793?type=standard&ref=search-standalone&origin=cardTitle","Data Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","DC Group Capital Indonesia","ID","Responsibilities:Conduct industry and market research to identify trends, risks, and opportunitiesMonitor and analyze competitor strategies, performance, and positioningProvide data-driven insights to support strategic planning and decision-makingSupport strategy formulation through analysis, benchm...","false","<div class=""p8fjkv0 _1c8h3tw0""><p><strong>Responsibilities:</strong></p><ol><li><p>Conduct industry and market research to identify trends, risks, and opportunities</p></li><li><p>Monitor and analyze competitor strategies, performance, and positioning</p></li><li><p>Provide data-driven insights to support strategic planning and decision-making</p></li><li><p>Support strategy formulation through analysis, benchmarking, and scenario evaluation</p></li><li><p>Track and evaluate strategy execution and performance against defined goals and KPIs</p></li><li><p>Assist in breaking down strategic objectives into actionable initiatives and milestones</p></li><li><p>Support resource allocation decisions through analytical and cost–benefit analysis</p></li><li><p>Prepare concise reports, dashboards, and presentations for management</p></li></ol><p><br></p><p><strong>Requirements:</strong></p><ol><li><p>Strong knowledge of industry research and competitor analysis methodologies</p></li><li><p>Proficient in data analysis tools such as <strong>Excel, SQL, and data analytics platforms</strong></p></li><li><p>Excellent report writing, logical structuring, and analytical presentation skills</p></li><li><p>2–3 years of experience in strategy research, industry analysis, or related roles within the financial industry or high-growth companies</p></li><li><p>Familiar with digital marketing and user growth logic</p></li><li><p>Prior research experience in CFD, forex, or securities industries is a strong plus</p></li></ol><p><br></p><p>📍 Location: Mega Kuningan, South Jakarta (Full On-Site)</p></div>","89759665","Derived from Search","Jakarta Selatan, Jakarta Raya","2026-01-19T05:48:35.050Z","","Tidak Ditampilkan","2026-01-19T05:48:35.050Z","https://id.jobstreet.com/id/job/89759665?type=standard&ref=search-standalone","Research & Strategy Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","Kabobs Premium Kebab","ID","Sebagai Data Analyst, Anda bertanggung jawab mengolah data operasional, penjualan, dan marketing menjadi insight yang dapat digunakan manajemen untuk meningkatkan omzet, efisiensi operasional, dan pengambilan keputusan bisnis.Tanggung Jawab UtamaMengolah dan menganalisis data penjualan harian, mingg...","false","<div class=""p8fjkv0 _1c8h3tw0""><p>Sebagai Data Analyst, Anda bertanggung jawab mengolah data operasional, penjualan, dan marketing menjadi insight yang dapat digunakan manajemen untuk meningkatkan omzet, efisiensi operasional, dan pengambilan keputusan bisnis.</p><p><strong>Tanggung Jawab Utama</strong></p><ul><li><p>Mengolah dan menganalisis data penjualan harian, mingguan, dan bulanan dari seluruh cabang.</p></li><li><p>Menganalisis performa produk (best seller, slow moving, margin per menu).</p></li><li><p>Membuat rencana penjualan dan mengeksekusi kegiatan penjualan tersebut</p></li><li><p>Membuat dashboard &amp; report terkait: Omzet per cabang, Penjualan per channel (dine-in, take away, online, event, big order). Average transaction value (ATV). Food cost &amp; margin</p></li><li><p>Menganalisis efektivitas promo, campaign marketing, dan event.</p></li><li><p>Mengidentifikasi pola penjualan (jam ramai, hari terbaik, lokasi potensial).</p></li><li><p>Memberikan rekomendasi berbasis data untuk: Penentuan harga, Strategi promo, Pembukaan cabang/booth baru, Perencanaan stok bahan baku.</p></li><li><p>Berkolaborasi dengan tim Marketing, Operasional, Finance, dan Business Development.</p></li><li><p>Menjaga akurasi dan konsistensi data dari berbagai sumber (POS, marketplace, laporan cabang).</p></li></ul><p><br><strong>Requirement</strong></p><ul><li><p>Pendidikan minimal S1 (Statistik, Matematika, Teknik Informatika, Sistem Informasi, Ekonomi, atau sejenis).</p></li><li><p>⁠Pengalaman minimal 1–2 tahun sebagai Data Analyst (diutamakan F&amp;B, retail, atau franchise).</p></li><li><p>Mahir menggunakan Excel / Google Sheets (Pivot, VLOOKUP/XLOOKUP, formula).</p></li><li><p>⁠Mampu mengolah data menggunakan SQL (nilai plus).</p></li><li><p>⁠Pengalaman membuat dashboard menggunakan Looker Studio / Power BI / Tableau.</p></li><li><p>⁠Memahami KPI bisnis F&amp;B (omzet, margin, food cost, waste, ATV).</p></li><li><p>Pernah mengelola data banyMokaMajooooabang merupakan nilai utama.</p></li><li><p>⁠Memahami sistem POS F&amp;B.</p></li><li><p>⁠Mampu melakukan basic forecasting penjualan.</p></li><li><p>⁠Menguasai Python / R (nilai tambah).</p></li><li><p>⁠Pengalaman analisis campaign marketing &amp; promo.</p></li><li><p>⁠Analitis, detail-oriented, dan logis.</p></li><li><p>⁠Mampu menyederhanakan data kompleks menjadi insight yang mudah dipahami.</p></li><li><p>Komunikatif dan mampu menjelaskan data ke non-technical team.</p></li><li><p>⁠Problem solver &amp; business-oriented mindset.</p></li><li><p>⁠Terbiasa bekerja dengan target &amp; deadline.</p></li></ul><p><br></p></div>","89618568","Derived from Search","Bandung, Jawa Barat","2026-01-19T05:48:41.396Z","","Tidak Ditampilkan","2026-01-19T05:48:41.396Z","https://id.jobstreet.com/id/job/89618568?type=standard&ref=search-standalone","Data Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","DC Group Capital Indonesia","ID","Responsibilities:Conduct industry and market research to identify trends, risks, and opportunitiesMonitor and analyze competitor strategies, performance, and positioningProvide data-driven insights to support strategic planning and decision-makingSupport strategy formulation through analysis, benchm...","false","<div class=""p8fjkv0 _1c8h3tw0""><p><strong>Responsibilities:</strong></p><ol><li><p>Conduct industry and market research to identify trends, risks, and opportunities</p></li><li><p>Monitor and analyze competitor strategies, performance, and positioning</p></li><li><p>Provide data-driven insights to support strategic planning and decision-making</p></li><li><p>Support strategy formulation through analysis, benchmarking, and scenario evaluation</p></li><li><p>Track and evaluate strategy execution and performance against defined goals and KPIs</p></li><li><p>Assist in breaking down strategic objectives into actionable initiatives and milestones</p></li><li><p>Support resource allocation decisions through analytical and cost–benefit analysis</p></li><li><p>Prepare concise reports, dashboards, and presentations for management</p></li></ol><p><br></p><p><strong>Requirements:</strong></p><ol><li><p>Strong knowledge of industry research and competitor analysis methodologies</p></li><li><p>Proficient in data analysis tools such as <strong>Excel, SQL, and data analytics platforms</strong></p></li><li><p>Excellent report writing, logical structuring, and analytical presentation skills</p></li><li><p>2–3 years of experience in strategy research, industry analysis, or related roles within the financial industry or high-growth companies</p></li><li><p>Familiar with digital marketing and user growth logic</p></li><li><p>Prior research experience in CFD, forex, or securities industries is a strong plus</p></li></ol><p><br></p><p>📍 Location: Mega Kuningan, South Jakarta (Full On-Site)</p></div>","89759665","Derived from Search","Jakarta Selatan, Jakarta Raya","2026-01-19T05:48:46.775Z","","Tidak Ditampilkan","2026-01-19T05:48:46.775Z","https://id.jobstreet.com/id/job/89759665?type=standard&ref=search-standalone&origin=cardTitle","Research & Strategy Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","Kabobs Premium Kebab","ID","Sebagai Data Analyst, Anda bertanggung jawab mengolah data operasional, penjualan, dan marketing menjadi insight yang dapat digunakan manajemen untuk meningkatkan omzet, efisiensi operasional, dan pengambilan keputusan bisnis.Tanggung Jawab UtamaMengolah dan menganalisis data penjualan harian, mingg...","false","<div class=""p8fjkv0 _1c8h3tw0""><p>Sebagai Data Analyst, Anda bertanggung jawab mengolah data operasional, penjualan, dan marketing menjadi insight yang dapat digunakan manajemen untuk meningkatkan omzet, efisiensi operasional, dan pengambilan keputusan bisnis.</p><p><strong>Tanggung Jawab Utama</strong></p><ul><li><p>Mengolah dan menganalisis data penjualan harian, mingguan, dan bulanan dari seluruh cabang.</p></li><li><p>Menganalisis performa produk (best seller, slow moving, margin per menu).</p></li><li><p>Membuat rencana penjualan dan mengeksekusi kegiatan penjualan tersebut</p></li><li><p>Membuat dashboard &amp; report terkait: Omzet per cabang, Penjualan per channel (dine-in, take away, online, event, big order). Average transaction value (ATV). Food cost &amp; margin</p></li><li><p>Menganalisis efektivitas promo, campaign marketing, dan event.</p></li><li><p>Mengidentifikasi pola penjualan (jam ramai, hari terbaik, lokasi potensial).</p></li><li><p>Memberikan rekomendasi berbasis data untuk: Penentuan harga, Strategi promo, Pembukaan cabang/booth baru, Perencanaan stok bahan baku.</p></li><li><p>Berkolaborasi dengan tim Marketing, Operasional, Finance, dan Business Development.</p></li><li><p>Menjaga akurasi dan konsistensi data dari berbagai sumber (POS, marketplace, laporan cabang).</p></li></ul><p><br><strong>Requirement</strong></p><ul><li><p>Pendidikan minimal S1 (Statistik, Matematika, Teknik Informatika, Sistem Informasi, Ekonomi, atau sejenis).</p></li><li><p>⁠Pengalaman minimal 1–2 tahun sebagai Data Analyst (diutamakan F&amp;B, retail, atau franchise).</p></li><li><p>Mahir menggunakan Excel / Google Sheets (Pivot, VLOOKUP/XLOOKUP, formula).</p></li><li><p>⁠Mampu mengolah data menggunakan SQL (nilai plus).</p></li><li><p>⁠Pengalaman membuat dashboard menggunakan Looker Studio / Power BI / Tableau.</p></li><li><p>⁠Memahami KPI bisnis F&amp;B (omzet, margin, food cost, waste, ATV).</p></li><li><p>Pernah mengelola data banyMokaMajooooabang merupakan nilai utama.</p></li><li><p>⁠Memahami sistem POS F&amp;B.</p></li><li><p>⁠Mampu melakukan basic forecasting penjualan.</p></li><li><p>⁠Menguasai Python / R (nilai tambah).</p></li><li><p>⁠Pengalaman analisis campaign marketing &amp; promo.</p></li><li><p>⁠Analitis, detail-oriented, dan logis.</p></li><li><p>⁠Mampu menyederhanakan data kompleks menjadi insight yang mudah dipahami.</p></li><li><p>Komunikatif dan mampu menjelaskan data ke non-technical team.</p></li><li><p>⁠Problem solver &amp; business-oriented mindset.</p></li><li><p>⁠Terbiasa bekerja dengan target &amp; deadline.</p></li></ul><p><br></p></div>","89618568","Derived from Search","Bandung, Jawa Barat","2026-01-19T05:48:52.800Z","","Tidak Ditampilkan","2026-01-19T05:48:52.800Z","https://id.jobstreet.com/id/job/89618568?type=standard&ref=search-standalone&origin=cardTitle","Data Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","Altius Hospital","ID","Job Descriptions:Develop, implement, and maintain leading-edge analytical systems, taking complex problems and building simple frameworksIdentify trends and opportunities for growth through the analysis of complex data setsEvaluate organizational methods and provide source-to-target mapping and info...","false","<div class=""p8fjkv0 _1c8h3tw0""><p><strong>Job Descriptions:</strong></p><ul><li><p>Develop, implement, and maintain leading-edge analytical systems, taking complex problems and building simple frameworks</p></li><li><p>Identify trends and opportunities for growth through the analysis of complex data sets</p></li><li><p>Evaluate organizational methods and provide source-to-target mapping and information model specification documents for data sets</p></li><li><p>Create best practice reports based on data mining, analysis, and visualization</p></li><li><p>Evaluate internal systems for efficiency, issues, and inaccuracies, and develop and maintain protocols for handling, processing, and cleaning data</p></li></ul><p><strong>Requirements:</strong></p><ul><li><p>Bachelor's degree in Information Systems, Statistics or related major from reputable university with min. 3.00 GPA</p></li><li><p>Min. 2 years working experience as Revenue Analyst (from Hospital or Hotel background will be an added advantage)</p></li><li><p>Strong research and analysis skills</p></li><li><p>Proficient in excel and understand basic SQL server query</p></li></ul><p><br></p></div>","89717169","Derived from Search","Jakarta Barat, Jakarta Raya","2026-01-19T05:48:58.449Z","","Tidak Ditampilkan","2026-01-19T05:48:58.449Z","https://id.jobstreet.com/id/job/89717169?type=standard&ref=search-standalone","Data Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Gandum Mas Kencana","ID","Requirement :1. Education majoring in Statistic / Mathemathic / Progammer2. Experience in the field of Data Analyst / Commercial Information System is preferred3. Mastering Data Visualization Skills (Power BI, SQL Tableau, etc.)4. Good Analytical Thinking, Leadership, and Decision Maker5. Placement ...","false","<div class=""p8fjkv0 _1c8h3tw0""><p>Requirement :</p><p>1. Education majoring in Statistic / Mathemathic / Progammer<br>2. Experience in the field of Data Analyst / Commercial Information System is preferred<br>3. Mastering Data Visualization Skills (Power BI, SQL Tableau, etc.)<br>4. Good Analytical Thinking, Leadership, and Decision Maker<br>5. Placement Alam Sutera, South Tangerang</p><p><br></p><p>Job Description :</p><p>1. Ensure the correctness and completeness of data by coordinating with the team / customer / distributor.<br>2. Provide data analysis results for Sales &amp; Marketing division decision making.<br>3. Coordinate with all parties both internal and distributors to expedite operational activities.<br>4. Make forecasts based on the plans of each business unit and coordinate with Supply Chain regarding production capacity and delivery plans.<br>5. Cooperate with supply chain to ensure shipping costs do not exceed the established budget.<br>6. Provide sales achievement monitoring reports, and sales marketing team operational activities to management.&nbsp;<br>7. Coordinate with IT for the development of GEISA to meet the needs of sales marketing.</p></div>","89483356","Derived from Search","South Tangerang, Banten","2026-01-19T05:49:04.201Z","","Tidak Ditampilkan","2026-01-19T05:49:04.201Z","https://id.jobstreet.com/id/job/89483356?type=standard&ref=search-standalone","Commercial Data Analyst Manager","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","Altius Hospital","ID","Job Descriptions:Develop, implement, and maintain leading-edge analytical systems, taking complex problems and building simple frameworksIdentify trends and opportunities for growth through the analysis of complex data setsEvaluate organizational methods and provide source-to-target mapping and info...","false","<div class=""p8fjkv0 _1c8h3tw0""><p><strong>Job Descriptions:</strong></p><ul><li><p>Develop, implement, and maintain leading-edge analytical systems, taking complex problems and building simple frameworks</p></li><li><p>Identify trends and opportunities for growth through the analysis of complex data sets</p></li><li><p>Evaluate organizational methods and provide source-to-target mapping and information model specification documents for data sets</p></li><li><p>Create best practice reports based on data mining, analysis, and visualization</p></li><li><p>Evaluate internal systems for efficiency, issues, and inaccuracies, and develop and maintain protocols for handling, processing, and cleaning data</p></li></ul><p><strong>Requirements:</strong></p><ul><li><p>Bachelor's degree in Information Systems, Statistics or related major from reputable university with min. 3.00 GPA</p></li><li><p>Min. 2 years working experience as Revenue Analyst (from Hospital or Hotel background will be an added advantage)</p></li><li><p>Strong research and analysis skills</p></li><li><p>Proficient in excel and understand basic SQL server query</p></li></ul><p><br></p></div>","89717169","Derived from Search","Jakarta Barat, Jakarta Raya","2026-01-19T05:49:08.966Z","","Tidak Ditampilkan","2026-01-19T05:49:08.967Z","https://id.jobstreet.com/id/job/89717169?type=standard&ref=search-standalone&origin=cardTitle","Data Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","JINISO.ID","ID","Qualifications:Pendidikan minimal S1 Manajemen, Bisnis, Ekonomi, Statistika, Sistem Informasi, atau bidang terkait.Pengalaman minimal 3 tahun di bidang e-commerce,marketplace ops,data/business analyst, atau performance marketing.Berpengalamann di industri retail, FMCG, beauty lebih disukaiKemampuan ...","false","<div class=""p8fjkv0 _1c8h3tw0""><p><strong>Qualifications:</strong></p><ul><li><p>Pendidikan minimal S1 Manajemen, Bisnis, Ekonomi, Statistika, Sistem Informasi, atau bidang terkait.</p></li><li><p>Pengalaman minimal 3 tahun di bidang e-commerce,marketplace ops,data/business analyst, atau performance marketing.</p></li><li><p>Berpengalamann di industri retail, FMCG, beauty lebih disukai</p></li><li><p>Kemampuan analisis yang kuat dengan penguasaan Excel / Google Sheets (advanced).</p></li><li><p>Memahami KPI e-commerce, marketplace, dan live commerce.</p></li></ul><p><strong>Job Desc:</strong></p><ul><li><p>Menganalisis performa e-commerce dari berbagai channel secara end-to-end meliputi penjualan, live streaming, campaign marketing, dan inventory.</p></li><li><p>Mengubah data kompleks menjadi insight, rekomendasi, dan action plan yang jelas untuk CEO.</p></li><li><p>Menyusun dan memelihara dashboard serta laporan performa (harian, mingguan, bulanan).</p></li><li><p>Memonitor KPI utama seperti GMV, conversion rate, ROAS, AOV, performa live, dan perputaran stok.</p></li><li><p>Berkolaborasi dengan tim Marketing, Live Ops, dan Operasional untuk mengoptimalkan performa bisnis.</p></li><li><p>Memberikan rekomendasi terkait forecasting, budgeting, strategi dan perencanaan bisnis berbasis data.<br></p></li></ul><p><strong>Lokasi Kerja: BSD, Northpoint Navapark</strong></p><p><br></p></div>","89546538","Derived from Search","South Tangerang, Banten","2026-01-19T05:49:14.248Z","","Rp 7.000.000 – Rp 10.000.000 per month","2026-01-19T05:49:14.249Z","https://id.jobstreet.com/id/job/89546538?type=standard&ref=search-standalone","Data & Business Analyst (E-Commerce)","On-site","Full time"
