"bulletPoints/0","bulletPoints/1","bulletPoints/2","classifications/0/main","classifications/0/sub","company/description","company/id","company/logo","company/name","country","description","isExpiringSoon","jobDescriptionHtml","jobId","jobSearchUrl","location","postDate","postDateDisplay","salary","scrapedAt","sourceUrl","title","workArrangement","workTypes/0"
,,,"Sains & Teknologi","Matematika, Statistik & Teknik Informasi","PT GREENLY LIFESTYLE INDONESIA","61030108","https://bx-branding-gateway.cloud.seek.com.au/98f8e867-a545-44bb-9a40-c08fbb1781c0.2/serpLogo","Greenly Lifestyle Indonesia","ID","Detail-oriented data analyst with strong technical skills in Excel, Google Sheets, Python, and can transform complex data into meaningful insights.",,"<div class=""_1yd5ljl0 qnrjqb0""><p>Key Responsibilities:</p><ul><li><p>Collect, clean, and analyze data from various sources.</p></li><li><p>Build and maintain reports and dashboards to track business performance.</p></li><li><p>Perform data validation and integrity checks across systems.</p></li><li><p>Translate business questions into analytical problems and provide actionable insights.</p></li><li><p>Collaborate with cross-functional teams to understand data requirements and deliver solutions.</p></li><li><p>Support data-driven decision-making processes across departments.</p></li></ul><p><br>Must-Have Qualifications:</p><ul><li><p>Advanced skills in Excel and Google Sheets, including formulas such as INDEX, MATCH, IMPORTRANGE, and QUERY.</p></li><li><p>Intermediate proficiency in Python, especially in data analysis libraries like Pandas, NumPy, Matplotlib, and Seaborn.</p></li><li><p>Basic SQL query skills for working with relational databases.</p></li><li><p>Strong logical and critical thinking skills with the ability to solve complex problems efficiently.</p></li><li><p>Attention to detail and a proactive attitude toward data quality and accuracy.</p></li><li><p>Preferred Qualifications (Nice to Have):</p></li><li><p>Experience with BI tools (e.g., Google Data Studio, Power BI, Looker).</p></li><li><p>Understanding of statistical analysis or forecasting methods.</p></li><li><p>Exposure to cloud-based platforms like Google Cloud Platform or AWS.</p></li></ul><p><br></p></div>","88696605","https://id.jobstreet.com/id/Data-Science-jobs","Surabaya, Jawa Timur","2025-11-28T04:54:27Z","8 hari yang lalu","Rp 4.500.000 – Rp 6.750.000 per month","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Science Analyst / Analis",,"Full time"
,,,"Sains & Teknologi","Matematika, Statistik & Teknik Informasi","Datapower","63233863","https://bx-branding-gateway.cloud.seek.com.au/bc9280c9-a5f6-4c8e-a0ab-46c13ab2d74d.1/serpLogo","Datapower","ID","Data analytics, Modeling, Coding (write and test python code for data processing, statistical analysis, and model develpment)",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>We only hire the best.</strong> Join our elite consulting team—<strong>English fluency is a must</strong> to work with global clients and experts.</p><p>Datapower is a leading fintech consulting company specializing in personal digital lending, credit risk modeling, fraud detection, and AI-driven operational marketing. We empower Banks, Multi-finance companies, and other financial institutions in Southeast Asia and Africa with innovative AI-driven solutions.</p><p>As we expand our presence in Indonesia, we are looking for high-potential consultants with strong capabilities in data analytics, statistics and machine learning to join our expert team.</p><p><br></p><p><strong>What You’ll Do</strong></p><p>• Work on data-driven fintech consulting projects across credit risk, fraud detection, and marketing analytics</p><p>• Build, analyze, and optimize machine learning models for client-specific use cases</p><p>• Extract insights from financial, behavioral, and alternative data sources (e.g., SLIK, app data, transactions)</p><p>• Support client implementation and documentation of analytical models</p><p>• Collaborate with data scientists, business analysts, and industry experts across project phases</p><p><br></p><p><strong>Who We’re Looking For</strong></p><p>We are seeking <strong>top-tier university graduates</strong> with outstanding academic performance (<strong>GPA ≥ 3.5/4.0</strong>).</p><p>(Majors: Computer Science, Statistics, Mathematics, Data Science, Financial engineering)</p><p>Technical Skills:</p><p>• Solid understanding of machine learning and statistical algorithms</p><p>• Proficient in Python and SQL</p><p>• Familiarity with model evaluation, feature engineering, and data visualization</p><p><strong>Mindset: Analytical thinker, proactive problem-solver, and collaborative team playerPreferred Qualifications</strong></p><p>• Internship or work experience in data science or analytics roles</p><p>• Exposure to financial services, fintech, or credit scoring projects</p><p>• Experience with cloud platforms (e.g., GCP, AWS) is a plus</p><p><br></p><p>If you’re ready to accelerate your career, work with global experts, and create real impact for banks and fintechs across Southeast Asia and Africa, <strong>apply now and be part of our journey.</strong></p></div>","88960361","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Barat, Jakarta Raya","2025-12-04T08:41:35Z","2 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Analytics & Machine Learning Consultant - Entry Level",,"Full time"
,,,"Sains & Teknologi","Matematika, Statistik & Teknik Informasi","PT Central Mega Kencana","60308103","https://bx-branding-gateway.cloud.seek.com.au/a8a12d50-d67e-42d4-a0f4-9c4eb9d44b65.2/serpLogo","Central Mega Kencana","ID","The role involves collecting, processing, and analyzing data from multiple source, create dashboards and visual reports using Power BI and Tableau.",,"<div class=""_1yd5ljl0 qnrjqb0""><p>PT Central Mega Kencana is seeking a skilled and detail-oriented <strong>Data Analyst</strong> to join our team at <strong>CMK Studio, East Jakarta</strong>. The ideal candidate has strong analytical skills and is experienced in transforming data into meaningful insights to support business decision-making.</p><p><strong>Key Responsibilities</strong></p><ul><li><p>Collect, process, and analyze large sets of data from various sources.</p></li><li><p>Develop dashboards and visual reports using <strong>Power BI</strong> and <strong>Tableau</strong>.</p></li><li><p>Provide data-driven insights and recommendations to support business strategies.</p></li><li><p>Collaborate with cross-functional teams to understand data needs and reporting requirements.</p></li><li><p>Ensure accuracy, consistency, and integrity of data across all reports.</p></li></ul><p><strong>Requirements</strong></p><ul><li><p><strong>Bachelor’s degree (S1) minimum</strong>, preferably in Statistics, Mathematics, Computer Science, Information Systems, or related fields.</p></li><li><p><strong>Proven experience as a Data Analyst</strong> or similar analytical role.</p></li><li><p>Strong proficiency in <strong>Power BI and Tableau</strong> (mandatory).</p></li><li><p>Solid understanding of data processing, visualization, and analytical methods.</p></li><li><p>Strong attention to detail, problem-solving skills, and the ability to communicate insights clearly.</p></li><li><p>Can work immediately.</p></li><li><p>Must have a clean BI Checking record.</p></li></ul><p><br></p></div>","88879702","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Timur, Jakarta Raya","2025-12-01T09:57:06Z","5 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Analyst",,"Full time"
"Transport & Meal Allowance","Health Insurance","Annual Bonus","Sains & Teknologi","Matematika, Statistik & Teknik Informasi","PT Suzuki Indomobil Motor","60180026","https://bx-branding-gateway.cloud.seek.com.au/b35d457c-0be5-4279-bf94-ad8f6b6763a6.1/serpLogo","Suzuki","ID","Analyzing data and evaluating action plans and campaigns to drive improvements in customer satisfaction.",,"<div class=""_1yd5ljl0 qnrjqb0""><p>Job Description</p><ul><li><p>Prepare a customer satisfaction survey with the appropriate method</p></li><li><p>Ensuring the achievement of customer satisfaction scores above the targets set</p></li><li><p>Ensuring the quality of internal surveys and conducting analysis</p></li><li><p>Execute and evaluate action plans and campaigns to increase customer satisfaction</p></li></ul><p>Requirements</p><ul><li><p>Bachelor/Master's Degree in Statistics, Mathematics, Management, or IT with a minimum GPA of 3.00 from a reputable university</p></li><li><p>Have a minimum of 2 years experience in data analysis &amp; customer satisfaction/ customer survey</p></li></ul><p>Skills</p><ul><li><p>Fluent in English (verbal &amp; written)</p></li><li><p>Microsoft Office (minimal intermediate)</p></li><li><p>Planning and organizing skills</p></li><li><p>Customer service oriented</p></li></ul><p>Looking for character:</p><ul><li><p>Development timeline planning</p></li><li><p>Work with cross-function team</p></li><li><p>Strong analytical and logical thinking</p></li><li><p>Good interpersonal &amp; communication</p></li><li><p>Able to work as a team or independent</p></li></ul><p><br></p></div>","88748301","https://id.jobstreet.com/id/Data-Science-jobs","Pulo Gadung, Jakarta Raya","2025-11-25T06:54:24Z","11 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Analyst",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Analis Bisnis/Sistem","PT Lunaria Annua Teknologi (KoinWorks)","60926778","https://bx-branding-gateway.cloud.seek.com.au/3b7a04a6-7062-4e03-a90e-4e6650130f81.1/serpLogo","Koinworks","ID","We're looking for a data analyst skilled in extracting insights from financial data to improve performance, reduce risk, and support strategic growth.",,"<div class=""_1yd5ljl0 qnrjqb0""><p>Responsibilities:</p><ul><li><p>Providing data analytics for the lending portfolio to support decision making on the lending business.</p></li><li><p>Providing data source for operational needs that can be consumed by various team (Credit underwriting, risk, collection, business team).</p></li><li><p>Supporting with data tracking of the system/app/website used in lending business to optimize the business process.</p></li><li><p>Support business units in providing business intelligence dashboard through Tableau /power BI/or other performance dashboard tool.</p></li><li><p>To manage any data acquisition, data integration through ETL/ELT process to support data ingestion and transformation.</p></li></ul><p>Requirements :</p><ul><li><p>At least a Bachelor’s defree in Statistics, Mathematics, Computer Science, Computing, Economics or Finance.</p></li><li><p>Minimum 3 years experience as data analyst, preferably in lending company (multifinance, bank or fintech).</p></li><li><p>Experience and deep understanding of SQL, R, Python programming, or other programming language.</p></li><li><p>Experience with data visualization tools (e.g., Tableau, Power BI, Looker, Qliksense) will be an advantage.</p></li><li><p>Hardworking and able to work under tight dateline pressure in fast pace company&nbsp;environment.</p></li></ul><p><br></p></div>","88747899","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Selatan, Jakarta Raya","2025-12-01T09:31:13Z","5 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Analyst",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Pengembangan & Administrasi Database","PT Adi Data Informatika","60900329","https://bx-branding-gateway.cloud.seek.com.au/52d07ef1-f1b4-4b16-8f22-6a7769858ca5.1/serpLogo","Adi Data Informatics","ID","Data Engineer/Data Warehouse/Data Analyst",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Data Engineer</strong></p><ol><li><p>Minimal S1 / Sederajat, (diutamakan jurusan Teknologi Informasi, Teknik Informatika, Ilmu Komputer, Manajemen Informatika, Teknik Komputer, <strong>Data Science</strong>, Matematika, Statistika, dan sejenisnya)</p></li><li><p>Pengalaman minimal 3 tahun (diutamakan berperan dalam analisis data, preferensi dalam industri terkait);</p></li><li><p>Memiliki pengalaman dan kemampuan terkait <strong>PySpark, Oozie, Airflow, IBM Data Stage, Cloudera, Oracle</strong>, dsb;</p></li><li><p>Lebih diutamakan memiliki pengalaman dalam menggunakan <strong>analytics tools</strong> seperti <strong>Excel, Tableau, atau Power BI</strong></p></li><li><p>Lebih diutamakan memiliki pengalaman dan/atau pengetahuan terkait <strong>Pemrograman/Scripting dalam Data Processing</strong> seperti <strong>Phyton, R, Java</strong>, dsb</p></li><li><p>Lebih diutamakan memiliki pengalaman dan/atau pengetahuan terkait <strong>konsep data pipeline</strong>.</p></li><li><p>Lebih diutamakan memiliki <strong>sertifikasi di bidang Data Engineer (SQL/Oracle/Cloudera)</strong> level <em>intermediate</em>.</p></li><li><p>Lebih diutamakan memiliki pengalaman pengembangan aplikasi secara <strong>Agile</strong></p></li><li><p>Memiliki pengalaman pengembangan <strong>Data Warehouse</strong></p></li></ol><p><br></p></div>","88957855","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Raya","2025-12-04T06:58:25Z","2 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Engineer",,"Kontrak"
,,,"Pendidikan & Pelatihan","Pengajaran – Pendidikan Tinggi","Universitas Bunda Mulia (Yayasan Pendidikan Bunda Mulia )","60892875","https://bx-branding-gateway.cloud.seek.com.au/04ef84a0-b09b-47e0-b71b-a321d2a035de.1/serpLogo","University of Bunda Mulia","ID","-",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Job Descriptions :</strong></p><ul><li><p>Provide the best learning experience to improve Faculty competitive advantage</p></li><li><p>Be enthusiastic and passionate to carry out research and produce publication</p></li><li><p>Contribute actively on community services</p></li><li><p>Contribute to the development, planning, and implementation of a high quality curriculum</p></li><li><p>Participate in the administration of the department’s programs of study and other activities as requested.</p></li></ul><p><br></p><p><strong>Requirements :</strong></p><ul><li><p>Candidate must possess at least <strong>Doctoral Degree/Master’s Degree in Data Science/ Computer Studies/ IT/ Business Information System</strong> from reputable University</p></li><li><p>Candidate must possess at least 1-2 years of working experience in : <strong>Data Science, Statistic, Artificial Intelligence (AI), Programming, Data Analytics, or Data Visualization</strong> is required in this position</p></li><li><p>Have <strong>NIDN</strong> and maintains <strong>JJA (Government Academic Credential Rank)</strong> from DIKTI is highly preferable or <strong>fresh graduate</strong> are welcome to apply</p></li><li><p>Exellent observation and listening skills</p></li><li><p>Good analytical thinking, solid conceptual, and excellent teaching skill</p></li><li><p>Open position for : <strong>Full Time Lecturer</strong></p></li><li><p>Placement at : <strong>UBM Ancol</strong></p></li></ul><p><br></p></div>","88771093","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Utara, Jakarta Raya","2025-11-26T04:48:41Z","10 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Science Lecturer (UBM Kampus Ancol)",,"Full time"
,,,"Manufaktur, Transportasi & Logistik","Analisis & Pelaporan","PT. Best Agro International","60179255","https://bx-branding-gateway.cloud.seek.com.au/14ea5149-ab4f-46a1-9ee6-84e12b561359.2/serpLogo","Best Agro International","ID","Membuat dan menganalisa laporan - laporan Dept. Teknik (meliputi laporan transportasi, sipil, dan infrastruktur).",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Uraian pekerjaan :</strong></p><ul><li><p>Membuat dan menganalisa laporan - laporan Dept. Teknik (meliputi laporan transportasi, sipil, dan infrastruktur).</p></li><li><p>Mengidentifikasi faktor penyebab terjadinya masalah yang terjadi di lapangan serta menemukan solusi masalah.</p></li></ul><p><br></p><p><strong>Kualifikasi :</strong></p><ul><li><p>S1 Teknik, Agronomi, Teknologi Informasi, atau jurusan lain yang terkait.</p></li><li><p>Berpengalaman sebagai Kasie Teknik / Agronomi.</p></li><li><p>Expert dalam menggunakan Ms. Excel.</p></li><li><p>Bersedia penempatan di Head Office (Kuningan, Jakarta Selatan)</p></li><li><p>Hari kerja operasional Senin - Sabtu (regular office days)</p></li></ul><p><br></p></div>","88861658","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Selatan, Jakarta Raya","2025-12-01T01:05:27Z","5 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Analyst Teknik",,"Full time"
,,,"Pendidikan & Pelatihan","Pengajaran – Pendidikan Tinggi","Universitas Bunda Mulia (Yayasan Pendidikan Bunda Mulia )","60892875","https://bx-branding-gateway.cloud.seek.com.au/04ef84a0-b09b-47e0-b71b-a321d2a035de.1/serpLogo","University of Bunda Mulia","ID","Dosen Prodi Data Science dengan kompetensi dalam bidang Big Data, Machine Learning, Python, Data Mining. Berpengalaman sebagai dosen maupun praktisi.",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Kualifikasi Umum :</strong></p><ul><li><p>Mampu bekerja secara multi tasking dan bekerja dalam tim (team player)</p></li><li><p>Menguasai Microsoft Office, internet, dan mampu berbahasa Inggris (min.pasif)</p></li></ul><p><br></p><p><strong>Kualifikasi Khusus :</strong></p><ul><li><p>Pendidikan S3 ataupun sedang menekuni pendidikan S3.</p></li><li><p>Memiliki pengalaman minimal 1 tahun sebagai dosen di Perguruan Tinggi.</p></li><li><p>Memiliki pengalaman penelitian di bidang AI / Machine Learning / Data Warehousing / Basis Data Management</p></li><li><p>Memiliki kompetensi di bidang Data Science terkait Kecerdasan Buatan (AI), Pemrograman, Data Analisis, dan Data Visual.</p></li><li><p>Penempatan : UBM Alam Sutera - Tangerang</p></li></ul><p><br></p></div>","88594993","https://id.jobstreet.com/id/Data-Science-jobs","Tangerang, Banten","2025-11-18T03:27:54Z","18 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Dosen Prodi Data Science (UBM Kampus Serpong)",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Developer/Programmer","PT. LOTTE INNOVATE INDONESIA","60893922","https://bx-branding-gateway.cloud.seek.com.au/fd8c7e28-d1b2-4536-bb57-2c8626c49ccb.1/serpLogo",,"ID","Join a dynamic team and shape the future of cutting-edge tech solutions as a Machine Learning Engineer.",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>About the role</strong><br><br>Become a key member of the technology team at PT. LOTTE INNOVATE INDONESIA' as a full-time Machine Learning Engineer. In this role, you will be responsible for developing and implementing advanced machine learning models and algorithms to drive innovation and solve complex business challenges. The position is based in Cilegon, Banten.</p><p><strong>What you'll be doing</strong></p><ol><li><p>Design and develop machine learning models and algorithms to tackle a variety of business problems</p></li><li><p>Collaborate with cross-functional teams to understand business requirements and translate them into technical solutions</p></li><li><p>Implement and optimise machine learning models, ensuring they are accurate, efficient and scalable</p></li><li><p>Analyse and interpret complex data sets to extract meaningful insights</p></li><li><p>Stay up-to-date with the latest advancements in machine learning and apply innovative techniques to drive continuous improvement</p></li><li><p>Document and communicate your work to technical and non-technical stakeholders</p></li><li><p>Mentor and guide junior team members in machine learning best practices</p></li></ol><p><strong>What we're looking for</strong></p><ol><li><p>Degree in Computer Science, Artificial Intelligence, Machine Learning or a related technical field</p></li><li><p><strong>5+ years</strong> of experience in developing and deploying machine learning models in a production environment</p></li><li><p>Proficiency in programming languages such as Python, TensorFlow, PyTorch or Keras</p></li><li><p>Strong understanding of machine learning algorithms, data preprocessing, model selection and evaluation</p></li><li><p>Experience in deploying and maintaining machine learning models in cloud environments</p></li><li><p>Excellent problem-solving and analytical skills with a keen eye for detail</p></li><li><p>Strong communication skills to effectively collaborate with cross-functional teams</p></li></ol><p><br></p></div>","88984378","https://id.jobstreet.com/id/Data-Science-jobs","Cilegon, Banten","2025-12-05T08:44:54Z","1 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Machine Learning Engineer",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Pengembangan & Administrasi Database","PT Kinarya Alihdaya Mandiri","60901801","https://bx-branding-gateway.cloud.seek.com.au/5fc133a6-0a9d-4179-84b0-8b8d5433bde1.2/serpLogo","Kinarya Alihdaya Mandiri","ID","Data Scienties",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Requirement :</strong></p><ul><li><p>Pendidikan Minimal S1 Teknik Informatika/Sistem Informasi/Teknik Telekomunikasi/Manajemen Informatika/Statistika/Matematika</p></li><li><p>Memahami pemrograman Python, Shell Script dan SQL, Query Database dan Scipting Unix, Linux</p></li><li><p>Paham Terkait Pandas</p></li><li><p>Memiliki Pengalaman kerja minimal 1 Tahun dibidang Data Analitics</p></li><li><p>Lebih disukai Memahami Aplikasi Pentaho / Tableau dan HADOOP</p></li><li><p>Dapat bekerja dalam team, Komunikatif</p></li><li><p>Dapat menangani tugas secara bersamaan (multitasking) dan Fast learner</p></li><li><p>Menguasai MS Office dengan baik</p></li><li><p>Bersedia berkerja overtime</p><p><br></p></li></ul><p><strong>Responsibilities :</strong></p><ul><li><p>Membuat reporting daily, weekly &amp; monthly</p></li><li><p>Mengerjakan hal yang berhungan dengan SQL Database</p></li><li><p>Pengolahan data menggunakan SQL, Data Entry (Excel)</p></li><li><p>Bertanggungjawab dalam menggabunkan database</p></li><li><p>Pengolahan Bigdata, membuat dashboard</p></li><li><p>Melakukan analisa laporan &amp; Membuat Script SQL</p></li></ul><p><br></p></div>","88936220","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Raya","2025-12-03T09:57:43Z","3 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Scienties / Data Engineer / Data Analitics",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Teknik – Perangkat Lunak","TUNTUN SEKURITAS INDONESIA","60246336","https://bx-branding-gateway.cloud.seek.com.au/ec520ab0-4e1f-46a2-bd5e-30bf26e98450.1/serpLogo","Tuntun Sekuritas Indonesia","ID","Work From Office",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Responsibilities: &nbsp;</strong></p><ol><li><p>Extract data using web scraping and API integrations.&nbsp;</p></li><li><p>Develop and maintain scalable data crawlers for diverse sources.&nbsp;</p></li><li><p>Developing and maintaining data pipelines for efficient data extraction, transformation, and loading (ETL) processes.&nbsp;</p></li><li><p>Ensure data quality through validation processes.&nbsp;</p></li><li><p>Document technical specifications and workflows&nbsp;</p></li><li><p>Collaborating with data analysts, data architects, and software engineers to understand data requirements and deliver relevant data sets.&nbsp;</p></li><li><p>Participating in data governance and compliance efforts to meet regulatory requirements.&nbsp;</p></li><li><p>Collaborating with cross-functional teams to drive data-driven decision-making within the organization. &nbsp;&nbsp;</p></li></ol><p><br></p><p><strong>Requirements:&nbsp;</strong></p><ol><li><p>&nbsp;More than 2 years of relevant experience or significant internship.</p></li><li><p>&nbsp;Proficiency in programming languages like Python, Java, or SQL.&nbsp;</p></li><li><p>Basic knowledge of data modeling and database management.&nbsp;</p></li><li><p>Familiarity with ETL (Extract, Transform, Load) processes.&nbsp;</p></li><li><p>Understanding of data warehousing concepts.&nbsp;</p></li><li><p>Must have experience of extracting data from HTML, and web crawling.&nbsp;</p></li><li><p>Strong problem-solving and analytical abilities.&nbsp;</p></li><li><p>Eagerness to learn and adapt to new data technologies and tools.</p></li></ol><p><br></p></div>","88907010","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Utara, Jakarta Raya","2025-12-02T09:59:59Z","4 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Engineer",,"Full time"
,,,"Sains & Teknologi","Matematika, Statistik & Teknik Informasi","PT Warna Warni Media","60886211","https://bx-branding-gateway.cloud.seek.com.au/76877ccc-d7f1-4526-ba75-7007879d88cf.1/serpLogo","Warna Warni Media","ID","Bergabunglah dengan perusahaan kami untuk mengembangkan Artificial Intelligence yang terbaik.",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Job Description</strong></p><p><br></p><ul><li><p>Merancang dan membangun model berbasis Computer Vision untuk keperluan deteksi objek, klasifikasi, atau analisis citra lainnya.</p></li><li><p>Mengembangkan pipeline Digital Image Processing untuk preprocessing, peningkatan kualitas gambar, atau transformasi.</p></li><li><p>Membuat dan mengelola API dengan Flask, termasuk integrasi dengan sistem berbasis Windows IIS jika diperlukan.</p></li><li><p>Mengelola Vector Database (Milvus, ChromaDB, Pinecone, dll) untuk menyimpan dan mencari embedding dari data visual atau teks.</p></li><li><p>Melakukan deployment model secara local atau pada dedicated server, baik Linux maupun Windows.</p></li><li><p>Troubleshooting performa dan kompatibilitas lintas sistem.</p></li><li><p>Berkolaborasi dengan tim engineering lain untuk mengintegrasikan solusi AI dalam ekosistem aplikasi perusahaan.</p><p><br></p></li></ul><p><strong>Qualification</strong></p><ul><li><p>Lulusan S1 Matematika/Ilmu Komputer/Ilmu Data, atau bidang terkait.</p></li><li><p>Pengalaman mendalam dengan Computer Vision (YOLO, OpenCV, dll) dan Digital Image Processing.</p></li><li><p>Mahir dalam Python dan library pendukung seperti NumPy, Scikit-learn, PIL, dll.</p></li><li><p>Pengalaman membangun dan mengelola REST API menggunakan Flask.</p></li><li><p>Pengalaman menggunakan FastAPI untuk API yang lebih efisien dan asinkron.</p></li><li><p>Pengalaman bekerja pada sistem operasi Linux dan Windows (termasuk pemahaman IIS untuk integrasi backend di Windows).</p></li><li><p>Pengalaman deployment model secara mandiri (on-premise). Familiar dengan deployment menggunakan Docker atau Virtual Environment.</p></li><li><p>Familiar dengan penggunaan Vector Database untuk pencarian semantik (Milvus, Pinecone, ChromaDB, Weaviate, dsb).</p></li><li><p>Pengalaman bekerja minimum 1 tahun pada Artificial Intelligence</p></li><li><p>Freshgraduate welcome for apply</p></li></ul><p><br></p><p><br></p></div>","88512210","https://id.jobstreet.com/id/Data-Science-jobs","Surabaya, Jawa Timur","2025-12-05T08:18:12Z","1 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Artificial Intelligence",,"Full time"
