"classifications/0/main","classifications/0/sub","company/description","company/id","company/logo","company/name","country","description","isExpiringSoon","jobDescriptionHtml","jobId","jobSearchUrl","location","postDate","postDateDisplay","salary","scrapedAt","sourceUrl","title","workArrangement","workTypes/0"
"Teknologi Informasi","Data Science","","Unknown","","Technosoft Group","ID","Education: Bachelor's Degree in Computer Science/Electrical Engineering, Math, or related field.Experience: Minimum 2 strong years of software engineering practices and experiences in data science, machine learning, generative AI.Description:We are seeking passionate candidates for a machine learnin...","false","<div class=""_17igs2j0 kx2b1u0""><p><strong>Education</strong>: Bachelor's Degree in Computer Science/Electrical Engineering, Math, or related field.</p><p><strong>Experience: </strong>Minimum 2 strong years of software engineering practices and experiences in data science, machine learning, generative AI.</p><p><strong>Description:</strong></p><ul><li><p>We are seeking passionate candidates for a machine learning/ deep learning software engineering role who will join as a machine learning research engineer helping the team build intelligent automotive retail and mobility solutions.</p></li></ul><p><strong>Responsibilities:</strong></p><ul><li><p>As a Machine Learning Engineer, you will contribute to state-of-the-art machine learning infrastructure and relevant software (e.g. supervised learning, reinforcement learning, data management, and evaluation at unparalleled scale).</p></li><li><p>Implement cutting-edge deep learning models accelerating model training performance for intelligent automotive retail and mobility system applications.</p></li><li><p>Apply the latest advances in deep learning and machine learning to personalize car owners experience</p></li><li><p>Manipulate high-volume, high-dimensionality, structured data from automotive retail transactions for to come up with predictions and recommendations that addresses the challenges of the automotive industry.</p></li><li><p>Work in a multidisciplinary team and collaborate with other teams across our R&amp;D and Delivery team.</p></li></ul><p><strong>Skills:</strong></p><ul><li><p>Strong Machine Learning background with deep understanding of different types of machine learning algorithms (e.g., CNN, RNN, LSTM and Reinforcement Learning). Experience of training deep-learning models in an end-to-end fashion.</p></li><li><p>Project experience working with Azure Machine Learning, Azure Open AI or other modern deep learning frameworks.</p></li><li><p><strong>Proficient in Python is a minimum. Additional knowledge of C++ / C# is a plus.</strong></p></li><li><p>Working knowledge of statistics (e.g., Monte Carlo, hypothesis testing, confidence intervals, maximum likelihood, bootstrap, Bayesian inference)</p></li><li><p>Working knowledge in machine learning algorithms: logistic regression, random forest, gradient boosted trees, neural networks, k-means, and more!</p></li><li><p>Excellent verbal and written communication skills</p></li></ul><p><br></p></div>","91023314","Derived from Search","Jakarta Barat, Jakarta Raya","2026-04-13T08:51:27.362Z","","Tidak Ditampilkan","2026-04-13T08:51:27.362Z","https://id.jobstreet.com/id/job/91023314?type=standard&ref=search-standalone&origin=cardTitle#sol=23c1a543e479cb97122eb7a45fe2bd3465d675d9","Machine Learning Engineer – Intelligent Automotive Retail and Mobility","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Sigmantara Alfindo","ID","Responsibilities:Design, build, and maintain scalable ETL/ELT data pipelines.Integrate data from multiple sources (databases, APIs, files, streaming systems).Ensure data quality, reliability, and consistency through validation and monitoring.Optimize data pipelines for performance, cost, and scalabi...","false","<div class=""_17igs2j0 kx2b1u0""><p><strong>Responsibilities:</strong></p><ul><li><p>Design, build, and maintain scalable ETL/ELT data pipelines.</p></li><li><p>Integrate data from multiple sources (databases, APIs, files, streaming systems).</p></li><li><p>Ensure data quality, reliability, and consistency through validation and monitoring.</p></li><li><p>Optimize data pipelines for performance, cost, and scalability.</p></li><li><p>Collaborate with:</p></li></ul><p>- Business Analysts on reporting and dashboards</p><p>- Data Scientists on feature and dataset preparation</p><p>- Software Engineers on data integrations</p><ul><li><p>Maintain clear documentation for data pipelines, schemas, and processes.</p></li><li><p>Implement best practices for data security, access control, and governance.</p></li><li><p>Troubleshoot and resolve data pipeline failures or performance issues.<br></p></li></ul><p><strong>Requirements:</strong></p><ul><li><p>Bachelor’s degree in Business, Computer Science, Engineering, or related field.</p></li><li><p>3–5 years of experience in data engineering or related roles.</p></li><li><p>Strong proficiency in SQL.</p></li><li><p>Experience with at least one programming language: Python, Scala, or Java</p></li><li><p>Hands-on experience with data warehouses (e.g., BigQuery, Redshift, Snowflake).</p></li><li><p>Familiarity with cloud platforms such as AWS, GCP, or Azure.</p></li><li><p>Understanding of data modeling concepts (star schema, normalization, etc.).</p></li><li><p>Experience working with large datasets and production data systems.</p></li><li><p>Experience supporting BI tools (Looker, Power BI, Tableau)</p></li><li><p>Knowledge of containerization and orchestration (Docker, Kubernetes) is a plus</p></li><li><p>Experience with CI/CD for data pipelines will be preferred</p></li></ul><p><br></p></div>","91251161","Derived from Search","Tangerang, Banten","2026-04-13T08:51:34.516Z","","Tidak Ditampilkan","2026-04-13T08:51:34.516Z","https://id.jobstreet.com/id/job/91251161?type=standard&ref=search-standalone&origin=cardTitle#sol=d877b36f11c3445fde89577db5ab74533245edd9","Data Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Asthanesia Global Investama","ID","AI Strategy & DiscoveryAnalyze current business processes across departments to identify opportunities for AI-based optimization (e.g., Generative AI, Predictive Analytics, NLP, Computer Vision).Collaborate with stakeholders to understand pain points, inefficiencies, and automation opportunities.Dev...","false","<div class=""_17igs2j0 kx2b1u0""><p><strong>AI Strategy &amp; Discovery</strong></p><ul><li><p>Analyze current business processes across departments to identify opportunities for AI-based optimization (e.g., Generative AI, Predictive Analytics, NLP, Computer Vision).</p></li><li><p>Collaborate with stakeholders to understand pain points, inefficiencies, and automation opportunities.</p></li><li><p>Develop and maintain an AI roadmap aligned with the company’s strategic goals.</p></li></ul><p><strong>Solution Design &amp; Evaluation</strong></p><ul><li><p>Recommend suitable AI approaches for identified use cases (build vs buy).</p></li><li><p>Evaluate and compare available AI solutions, tools, platforms, or vendors.</p></li><li><p>Prepare feasibility assessments, ROI projections, and implementation plans.</p></li><li><p>Implementation &amp; Oversight</p></li></ul><p><strong>Lead or support the deployment of selected AI solutions.</strong></p><ul><li><p>Coordinate with internal teams, vendors, and third-party providers to ensure successful rollout.</p></li><li><p>Monitor performance, user adoption, and business impact post-implementation.</p></li></ul><p><strong>AI Awareness &amp; Enablement</strong></p><ul><li><p>Educate teams on AI capabilities and create internal awareness about AI-driven transformation.</p></li><li><p>Stay updated with emerging AI trends and technologies relevant to the business.</p></li></ul><p><br></p><p><strong>Qualification</strong></p><ul><li><p>Bachelor's degree in Computer Science, Data Science, Engineering, Business IT, or a related field. (Master’s preferred)</p></li><li><p>3+ years experience in AI, data science, or digital transformation roles in <strong>retail companies preferred.</strong> <strong>Experience in Agentic AI is a must</strong></p></li><li><p>Knowledge of different AI domains such as Generative AI (e.g., LLMs), Predictive Modeling, NLP, and automation technologies (e.g., RPA, Machine Vision).</p></li><li><p>Experience in solution evaluation, vendor comparison, and project implementation.</p></li><li><p>Strong analytical and business process mapping skills.</p></li><li><p>Excellent communication and stakeholder management abilities.</p></li></ul><p><br></p></div>","91165095","Derived from Search","Bogor, Jawa Barat","2026-04-13T08:51:40.016Z","","Tidak Ditampilkan","2026-04-13T08:51:40.017Z","https://id.jobstreet.com/id/job/91165095?type=standard&ref=search-standalone#sol=465e02b4171f5a323a8ff337b27ec8ee171ab443","AI Transformation Manager (Agentic AI)","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Sigma Cipta Utama","ID","DevSecOps Engineer:a. Pendidikan minimal Sarjana S1 Teknik Informatika/ Ilmu Komputer/ Software Engineering/ Sistem Informasi atau setara.b. Memiliki pengalaman kerja minimal 3 tahun sebagai DevSecOps Engineer pada project digital transformation, pengembangan aplikasi IT/Data Integration/Data Wareho...","false","<div class=""_17igs2j0 kx2b1u0""><p>DevSecOps Engineer:</p><p>a. Pendidikan minimal Sarjana S1 Teknik Informatika/ Ilmu Komputer/ Software Engineering/ Sistem Informasi atau setara.</p><p>b. Memiliki pengalaman kerja minimal 3 tahun sebagai DevSecOps Engineer pada project digital transformation, pengembangan aplikasi IT/Data Integration/Data Warehouse/Machine Learning secara penuh dari fase project initiation, planning, execution, monitoring hingga project closing.</p><p>c. Memahami SDLC (Agile / Scrum/ Waterfall).</p><p>d. Menguasai CI/CD Pipeline, containerization &amp; orchestration.</p><p>e. Menguasai Infrastructure as Code (IaC).</p><p>f. Memahami praktik keamanan system (SAST, DAST, Secret Management).</p><p>g. Memiliki pemahaman networking (Firewall, VPN, TLS / SSL) dan monitoring system.</p></div>","91480772","Derived from Search","Jakarta Raya","2026-04-13T08:51:44.157Z","","Tidak Ditampilkan","2026-04-13T08:51:44.157Z","https://id.jobstreet.com/id/job/91480772?type=standard&ref=search-standalone#sol=4567496360d8ede7528fc87d8793243bdc2bda03","DevSecOps Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Tera Data Indonusa, Tbk","ID","Core Technical SkillsLLM & RAG SystemsExperience with Retrieval-Augmented Generation (RAG)Prompt engineering & context optimizationChunking, embedding strategies, rerankingVector DatabasesHands-on with Milvus / pgvector / Chroma / WeaviateIndexing, similarity search optimizationBackend DevelopmentSt...","false","<div class=""_17igs2j0 kx2b1u0""><p><strong>Core Technical Skills</strong></p><ul><li><p><strong>LLM &amp; RAG Systems</strong></p><ul><li><p>Experience with Retrieval-Augmented Generation (RAG)</p></li><li><p>Prompt engineering &amp; context optimization</p></li><li><p>Chunking, embedding strategies, reranking</p></li></ul></li><li><p><strong>Vector Databases</strong></p><ul><li><p>Hands-on with Milvus / pgvector / Chroma / Weaviate</p></li><li><p>Indexing, similarity search optimization</p></li></ul></li><li><p><strong>Backend Development</strong></p><ul><li><p>Strong in <strong>Go / Python / Node.js</strong></p></li><li><p>REST APIs &amp; microservices architecture</p></li></ul></li><li><p><strong>AI Model Integration</strong></p><ul><li><p>Experience with:</p><ul><li><p>Open-source LLMs (LLaMA, Mistral, etc.)</p></li><li><p>API-based models (OpenAI, etc.)</p></li></ul></li><li><p>Model orchestration (Ollama, vLLM, etc.)</p></li></ul></li><li><p><strong>Data Processing</strong></p><ul><li><p>Document parsing (PDF, PPTX, DOCX)</p></li><li><p>Data pipelines for ingestion → embedding → retrieval</p></li></ul></li><li><p><strong>Infrastructure</strong></p><ul><li><p>Docker / Kubernetes / Docker Swarm</p></li><li><p>GPU-based deployment (AMD / NVIDIA)</p></li><li><p>On-premise AI deployment (important for your case)</p></li></ul></li><li><p><strong>Search &amp; Ranking</strong></p><ul><li><p>Hybrid search (BM25 + vector)</p></li><li><p>Reranking models (cross-encoder, etc.)</p></li></ul></li></ul><p><br><strong>Advanced / Preferred Skills</strong></p><ul><li><p>Fine-tuning embedding or LLM models</p></li><li><p>Knowledge graph integration (Graph RAG)</p></li><li><p>Multi-agent AI systems</p></li><li><p>Enterprise system integration (ERP/CRM)</p></li><li><p>Security &amp; data isolation (very important for enterprise AI)</p></li></ul><p><br><strong>Background (Ideal Background)</strong></p><ul><li><p>5+ years in backend / system engineering</p></li><li><p>2+ years in AI / LLM / NLP</p></li><li><p>Experience building <strong>production-grade AI systems</strong></p></li><li><p>Familiar with enterprise workflows (ERP is a BIG plus)</p></li><li><p>Experience with <strong>on-premise deployments</strong>&nbsp;(not just cloud)</p></li></ul><p><br></p></div>","91223344","Derived from Search","Cakung, Jakarta Raya","2026-04-13T08:51:50.959Z","","Tidak Ditampilkan","2026-04-13T08:51:50.959Z","https://id.jobstreet.com/id/job/91223344?type=standard&ref=search-standalone#sol=ddb4cc79dcceab49cedaf29cbb2eea48848159d4","Senior AI Programmer / Architect","On-site","Kontrak/Temporer"
"Teknologi Informasi","Data Science","","Unknown","","PT Asthanesia Global Investama","ID","AI Strategy & DiscoveryAnalyze current business processes across departments to identify opportunities for AI-based optimization (e.g., Generative AI, Predictive Analytics, NLP, Computer Vision).Collaborate with stakeholders to understand pain points, inefficiencies, and automation opportunities.Dev...","false","<div class=""_17igs2j0 kx2b1u0""><p><strong>AI Strategy &amp; Discovery</strong></p><ul><li><p>Analyze current business processes across departments to identify opportunities for AI-based optimization (e.g., Generative AI, Predictive Analytics, NLP, Computer Vision).</p></li><li><p>Collaborate with stakeholders to understand pain points, inefficiencies, and automation opportunities.</p></li><li><p>Develop and maintain an AI roadmap aligned with the company’s strategic goals.</p></li></ul><p><strong>Solution Design &amp; Evaluation</strong></p><ul><li><p>Recommend suitable AI approaches for identified use cases (build vs buy).</p></li><li><p>Evaluate and compare available AI solutions, tools, platforms, or vendors.</p></li><li><p>Prepare feasibility assessments, ROI projections, and implementation plans.</p></li><li><p>Implementation &amp; Oversight</p></li></ul><p><strong>Lead or support the deployment of selected AI solutions.</strong></p><ul><li><p>Coordinate with internal teams, vendors, and third-party providers to ensure successful rollout.</p></li><li><p>Monitor performance, user adoption, and business impact post-implementation.</p></li></ul><p><strong>AI Awareness &amp; Enablement</strong></p><ul><li><p>Educate teams on AI capabilities and create internal awareness about AI-driven transformation.</p></li><li><p>Stay updated with emerging AI trends and technologies relevant to the business.</p></li></ul><p><br></p><p><strong>Qualification</strong></p><ul><li><p>Bachelor's degree in Computer Science, Data Science, Engineering, Business IT, or a related field. (Master’s preferred)</p></li><li><p>3+ years experience in AI, data science, or digital transformation roles in <strong>retail companies preferred.</strong> <strong>Experience in Agentic AI is a must</strong></p></li><li><p>Knowledge of different AI domains such as Generative AI (e.g., LLMs), Predictive Modeling, NLP, and automation technologies (e.g., RPA, Machine Vision).</p></li><li><p>Experience in solution evaluation, vendor comparison, and project implementation.</p></li><li><p>Strong analytical and business process mapping skills.</p></li><li><p>Excellent communication and stakeholder management abilities.</p></li></ul><p><br></p></div>","91165095","Derived from Search","Bogor, Jawa Barat","2026-04-13T08:51:56.762Z","","Tidak Ditampilkan","2026-04-13T08:51:56.762Z","https://id.jobstreet.com/id/job/91165095?type=standard&ref=search-standalone&origin=cardTitle#sol=465e02b4171f5a323a8ff337b27ec8ee171ab443","AI Transformation Manager (Agentic AI)","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Sigma Cipta Utama","ID","DevSecOps Engineer:a. Pendidikan minimal Sarjana S1 Teknik Informatika/ Ilmu Komputer/ Software Engineering/ Sistem Informasi atau setara.b. Memiliki pengalaman kerja minimal 3 tahun sebagai DevSecOps Engineer pada project digital transformation, pengembangan aplikasi IT/Data Integration/Data Wareho...","false","<div class=""_17igs2j0 kx2b1u0""><p>DevSecOps Engineer:</p><p>a. Pendidikan minimal Sarjana S1 Teknik Informatika/ Ilmu Komputer/ Software Engineering/ Sistem Informasi atau setara.</p><p>b. Memiliki pengalaman kerja minimal 3 tahun sebagai DevSecOps Engineer pada project digital transformation, pengembangan aplikasi IT/Data Integration/Data Warehouse/Machine Learning secara penuh dari fase project initiation, planning, execution, monitoring hingga project closing.</p><p>c. Memahami SDLC (Agile / Scrum/ Waterfall).</p><p>d. Menguasai CI/CD Pipeline, containerization &amp; orchestration.</p><p>e. Menguasai Infrastructure as Code (IaC).</p><p>f. Memahami praktik keamanan system (SAST, DAST, Secret Management).</p><p>g. Memiliki pemahaman networking (Firewall, VPN, TLS / SSL) dan monitoring system.</p></div>","91480772","Derived from Search","Jakarta Raya","2026-04-13T08:52:00.784Z","","Tidak Ditampilkan","2026-04-13T08:52:00.784Z","https://id.jobstreet.com/id/job/91480772?type=standard&ref=search-standalone&origin=cardTitle#sol=4567496360d8ede7528fc87d8793243bdc2bda03","DevSecOps Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Tera Data Indonusa, Tbk","ID","Core Technical SkillsLLM & RAG SystemsExperience with Retrieval-Augmented Generation (RAG)Prompt engineering & context optimizationChunking, embedding strategies, rerankingVector DatabasesHands-on with Milvus / pgvector / Chroma / WeaviateIndexing, similarity search optimizationBackend DevelopmentSt...","false","<div class=""_17igs2j0 kx2b1u0""><p><strong>Core Technical Skills</strong></p><ul><li><p><strong>LLM &amp; RAG Systems</strong></p><ul><li><p>Experience with Retrieval-Augmented Generation (RAG)</p></li><li><p>Prompt engineering &amp; context optimization</p></li><li><p>Chunking, embedding strategies, reranking</p></li></ul></li><li><p><strong>Vector Databases</strong></p><ul><li><p>Hands-on with Milvus / pgvector / Chroma / Weaviate</p></li><li><p>Indexing, similarity search optimization</p></li></ul></li><li><p><strong>Backend Development</strong></p><ul><li><p>Strong in <strong>Go / Python / Node.js</strong></p></li><li><p>REST APIs &amp; microservices architecture</p></li></ul></li><li><p><strong>AI Model Integration</strong></p><ul><li><p>Experience with:</p><ul><li><p>Open-source LLMs (LLaMA, Mistral, etc.)</p></li><li><p>API-based models (OpenAI, etc.)</p></li></ul></li><li><p>Model orchestration (Ollama, vLLM, etc.)</p></li></ul></li><li><p><strong>Data Processing</strong></p><ul><li><p>Document parsing (PDF, PPTX, DOCX)</p></li><li><p>Data pipelines for ingestion → embedding → retrieval</p></li></ul></li><li><p><strong>Infrastructure</strong></p><ul><li><p>Docker / Kubernetes / Docker Swarm</p></li><li><p>GPU-based deployment (AMD / NVIDIA)</p></li><li><p>On-premise AI deployment (important for your case)</p></li></ul></li><li><p><strong>Search &amp; Ranking</strong></p><ul><li><p>Hybrid search (BM25 + vector)</p></li><li><p>Reranking models (cross-encoder, etc.)</p></li></ul></li></ul><p><br><strong>Advanced / Preferred Skills</strong></p><ul><li><p>Fine-tuning embedding or LLM models</p></li><li><p>Knowledge graph integration (Graph RAG)</p></li><li><p>Multi-agent AI systems</p></li><li><p>Enterprise system integration (ERP/CRM)</p></li><li><p>Security &amp; data isolation (very important for enterprise AI)</p></li></ul><p><br><strong>Background (Ideal Background)</strong></p><ul><li><p>5+ years in backend / system engineering</p></li><li><p>2+ years in AI / LLM / NLP</p></li><li><p>Experience building <strong>production-grade AI systems</strong></p></li><li><p>Familiar with enterprise workflows (ERP is a BIG plus)</p></li><li><p>Experience with <strong>on-premise deployments</strong>&nbsp;(not just cloud)</p></li></ul><p><br></p></div>","91223344","Derived from Search","Cakung, Jakarta Raya","2026-04-13T08:52:07.692Z","","Tidak Ditampilkan","2026-04-13T08:52:07.692Z","https://id.jobstreet.com/id/job/91223344?type=standard&ref=search-standalone&origin=cardTitle#sol=ddb4cc79dcceab49cedaf29cbb2eea48848159d4","Senior AI Programmer / Architect","On-site","Kontrak/Temporer"
"Teknologi Informasi","Data Science","","Unknown","","Technosoft Group","ID","Responsibilities:Responsible for Data Collection and Data ConsolidationValidate the accuracy and completeness of data in new systemCollaborate with others team to help integrate data into the new system and troubleshoot integration issuesSupport go-live preparationRequirements:Candidate must possess...","false","<div class=""_17igs2j0 kx2b1u0""><p><strong>Responsibilities:</strong></p><ul><li><p>Responsible for Data Collection and Data Consolidation</p></li><li><p>Validate the accuracy and completeness of data in new system</p></li><li><p>Collaborate with others team to help integrate data into the new system and troubleshoot integration issues</p></li><li><p>Support go-live preparation</p></li></ul><p><br></p><p><strong>Requirements:</strong></p><ul><li><p>Candidate must possess at least Bachelor’s Degree from reputable university majoring Computer Science/Information Technology or System Information</p></li><li><p>Proficiency in Microsoft Office (especially Ms.Excel)</p></li><li><p>Familiar with database and data analytics</p></li><li><p>Proficiency in SQL, MySQL,&nbsp;Python is a plus</p></li><li><p>Good communication in English</p></li></ul><p><br></p><p><strong>What's on Offer?</strong></p><ul><li><p>Attractive salary and benefits</p></li><li><p>Customer-focused culture</p></li><li><p>Talented and collaborative co-workers who will support you and help you grow</p></li><li><p>Personal development opportunities&nbsp;</p></li><li><p>A great place to grow with career advancement</p></li></ul><p><br></p></div>","91022799","Derived from Search","Jakarta Barat, Jakarta Raya","2026-04-13T08:52:14.383Z","","Tidak Ditampilkan","2026-04-13T08:52:14.383Z","https://id.jobstreet.com/id/job/91022799?type=standard&ref=search-standalone#sol=b1bb983bba38251993d12e84e8b42ed6ee251907","Data Migration Specialist","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT KNS Indonesia","ID","Data EngineerA Data Engineer is responsible for designing, building, and maintaining scalable data systems and pipelines that support data processing, storage, and analysis.Job DescriptionKey Responsibilities:Develop, construct, test, and maintain data pipelines and architecturesEnsure data quality,...","false","<div class=""_17igs2j0 kx2b1u0""><p><strong>Data Engineer</strong></p><p>A <strong>Data Engineer</strong> is responsible for designing, building, and maintaining scalable data systems and pipelines that support data processing, storage, and analysis.</p><p><strong>Job Description</strong></p><p><strong>Key Responsibilities:</strong></p><ul><li><p>Develop, construct, test, and maintain data pipelines and architectures</p></li><li><p>Ensure data quality, integrity, and reliability across systems</p></li><li><p>Collect, process, and clean large datasets from various sources</p></li><li><p>Design and implement data models and database structures</p></li><li><p>Optimize data flow and performance for analytics and reporting</p></li><li><p>Collaborate with data analysts, data scientists, and other stakeholders</p></li><li><p>Integrate new data management technologies and software tools</p></li><li><p>Monitor and troubleshoot data-related issues</p></li></ul><p><strong>Requirements:</strong></p><ul><li><p>Bachelor’s degree in Computer Science, Information Technology, or related field</p></li><li><p>Proven experience as a Data Engineer or similar role</p></li><li><p>Strong knowledge of SQL and database systems (e.g., MySQL, PostgreSQL)</p></li><li><p>Experience with programming languages such as Python, Java, or Scala</p></li><li><p>Understanding of ETL processes and data warehousing</p></li><li><p>Strong problem-solving and analytical skills</p></li><li><p>Experience 2-4 years</p></li><li><p>Working proficiency in English (written and spoken)</p></li></ul><p><strong>Preferred Qualifications:</strong></p><ul><li><p>Experience with cloud platforms (e.g., AWS, Google Cloud, Azure)</p></li><li><p>Knowledge of data pipeline tools (e.g., Airflow, Kafka)</p></li><li><p>Experience with data visualization tools is a plus</p></li></ul><p><br></p></div>","91389904","Derived from Search","Jakarta Utara, Jakarta Raya","2026-04-13T08:52:19.473Z","","Rp 9.500.000 – Rp 14.000.000 per month","2026-04-13T08:52:19.473Z","https://id.jobstreet.com/id/job/91389904?type=standard&ref=search-standalone#sol=47f003657fdf4cf7050aa7318bc08678f79ad9aa","AI Data Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT KNS Indonesia","ID","Data EngineerA Data Engineer is responsible for designing, building, and maintaining scalable data systems and pipelines that support data processing, storage, and analysis.Job DescriptionKey Responsibilities:Develop, construct, test, and maintain data pipelines and architecturesEnsure data quality,...","false","<div class=""_17igs2j0 kx2b1u0""><p><strong>Data Engineer</strong></p><p>A <strong>Data Engineer</strong> is responsible for designing, building, and maintaining scalable data systems and pipelines that support data processing, storage, and analysis.</p><p><strong>Job Description</strong></p><p><strong>Key Responsibilities:</strong></p><ul><li><p>Develop, construct, test, and maintain data pipelines and architectures</p></li><li><p>Ensure data quality, integrity, and reliability across systems</p></li><li><p>Collect, process, and clean large datasets from various sources</p></li><li><p>Design and implement data models and database structures</p></li><li><p>Optimize data flow and performance for analytics and reporting</p></li><li><p>Collaborate with data analysts, data scientists, and other stakeholders</p></li><li><p>Integrate new data management technologies and software tools</p></li><li><p>Monitor and troubleshoot data-related issues</p></li></ul><p><strong>Requirements:</strong></p><ul><li><p>Bachelor’s degree in Computer Science, Information Technology, or related field</p></li><li><p>Proven experience as a Data Engineer or similar role</p></li><li><p>Strong knowledge of SQL and database systems (e.g., MySQL, PostgreSQL)</p></li><li><p>Experience with programming languages such as Python, Java, or Scala</p></li><li><p>Understanding of ETL processes and data warehousing</p></li><li><p>Strong problem-solving and analytical skills</p></li><li><p>Experience 2-4 years</p></li><li><p>Working proficiency in English (written and spoken)</p></li></ul><p><strong>Preferred Qualifications:</strong></p><ul><li><p>Experience with cloud platforms (e.g., AWS, Google Cloud, Azure)</p></li><li><p>Knowledge of data pipeline tools (e.g., Airflow, Kafka)</p></li><li><p>Experience with data visualization tools is a plus</p></li></ul><p><br></p></div>","91389904","Derived from Search","Jakarta Utara, Jakarta Raya","2026-04-13T08:52:24.483Z","","Rp 9.500.000 – Rp 14.000.000 per month","2026-04-13T08:52:24.483Z","https://id.jobstreet.com/id/job/91389904?type=standard&ref=search-standalone&origin=cardTitle#sol=47f003657fdf4cf7050aa7318bc08678f79ad9aa","AI Data Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Scada Prima Cipta","ID","Pendidikan D3/D4/S1 Teknik Elektro, Teknik InformatikaMenguasai PLC, HMI & DasboardMenguasai dasar pemrograman JavaScript, Python, SQLMemahami dasar SCADA SystemBerpengalaman minimal 1 tahun dibidang Automation (freshgraduate boleh melamar)Komunikatif & InisiatifMampu bekerja secara tim dan/ataupun ...","false","<div class=""_17igs2j0 kx2b1u0""><ul><li><p>Pendidikan D3/D4/S1 Teknik Elektro, Teknik Informatika</p></li><li><p>Menguasai PLC, HMI &amp; Dasboard</p></li><li><p>Menguasai dasar pemrograman JavaScript, Python, SQL</p></li><li><p>Memahami dasar SCADA System</p></li><li><p>Berpengalaman minimal 1 tahun dibidang Automation (freshgraduate boleh melamar)</p></li><li><p>Komunikatif &amp; Inisiatif</p></li><li><p>Mampu bekerja secara tim dan/ataupun Individu</p></li><li><p>Fast Learner</p></li></ul><p><br></p></div>","91231545","Derived from Search","Bandung, Jawa Barat","2026-04-13T08:52:29.547Z","","Tidak Ditampilkan","2026-04-13T08:52:29.547Z","https://id.jobstreet.com/id/job/91231545?type=standard&ref=search-standalone#sol=e9c79a3202c83cd90ec993973c6e2b10895e11f1","Junior Data Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","Technosoft Group","ID","Responsibilities:Responsible for Data Collection and Data ConsolidationValidate the accuracy and completeness of data in new systemCollaborate with others team to help integrate data into the new system and troubleshoot integration issuesSupport go-live preparationRequirements:Candidate must possess...","false","<div class=""_17igs2j0 kx2b1u0""><p><strong>Responsibilities:</strong></p><ul><li><p>Responsible for Data Collection and Data Consolidation</p></li><li><p>Validate the accuracy and completeness of data in new system</p></li><li><p>Collaborate with others team to help integrate data into the new system and troubleshoot integration issues</p></li><li><p>Support go-live preparation</p></li></ul><p><br></p><p><strong>Requirements:</strong></p><ul><li><p>Candidate must possess at least Bachelor’s Degree from reputable university majoring Computer Science/Information Technology or System Information</p></li><li><p>Proficiency in Microsoft Office (especially Ms.Excel)</p></li><li><p>Familiar with database and data analytics</p></li><li><p>Proficiency in SQL, MySQL,&nbsp;Python is a plus</p></li><li><p>Good communication in English</p></li></ul><p><br></p><p><strong>What's on Offer?</strong></p><ul><li><p>Attractive salary and benefits</p></li><li><p>Customer-focused culture</p></li><li><p>Talented and collaborative co-workers who will support you and help you grow</p></li><li><p>Personal development opportunities&nbsp;</p></li><li><p>A great place to grow with career advancement</p></li></ul><p><br></p></div>","91022799","Derived from Search","Jakarta Barat, Jakarta Raya","2026-04-13T08:52:37.827Z","","Tidak Ditampilkan","2026-04-13T08:52:37.827Z","https://id.jobstreet.com/id/job/91022799?type=standard&ref=search-standalone&origin=cardTitle#sol=b1bb983bba38251993d12e84e8b42ed6ee251907","Data Migration Specialist","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Scada Prima Cipta","ID","Pendidikan D3/D4/S1 Teknik Elektro, Teknik InformatikaMenguasai PLC, HMI & DasboardMenguasai dasar pemrograman JavaScript, Python, SQLMemahami dasar SCADA SystemBerpengalaman minimal 1 tahun dibidang Automation (freshgraduate boleh melamar)Komunikatif & InisiatifMampu bekerja secara tim dan/ataupun ...","false","<div class=""_17igs2j0 kx2b1u0""><ul><li><p>Pendidikan D3/D4/S1 Teknik Elektro, Teknik Informatika</p></li><li><p>Menguasai PLC, HMI &amp; Dasboard</p></li><li><p>Menguasai dasar pemrograman JavaScript, Python, SQL</p></li><li><p>Memahami dasar SCADA System</p></li><li><p>Berpengalaman minimal 1 tahun dibidang Automation (freshgraduate boleh melamar)</p></li><li><p>Komunikatif &amp; Inisiatif</p></li><li><p>Mampu bekerja secara tim dan/ataupun Individu</p></li><li><p>Fast Learner</p></li></ul><p><br></p></div>","91231545","Derived from Search","Bandung, Jawa Barat","2026-04-13T08:52:47.592Z","","Tidak Ditampilkan","2026-04-13T08:52:47.592Z","https://id.jobstreet.com/id/job/91231545?type=standard&ref=search-standalone&origin=cardTitle#sol=e9c79a3202c83cd90ec993973c6e2b10895e11f1","Junior Data Engineer","On-site","Full time"
