"classifications/0/main","classifications/0/sub","company/description","company/id","company/logo","company/name","country","description","isExpiringSoon","jobDescriptionHtml","jobId","jobSearchUrl","location","postDate","postDateDisplay","salary","scrapedAt","sourceUrl","title","workArrangement","workTypes/0"
"Teknologi Informasi","Data Science","","Unknown","","CITANUSA GROUP","ID","Requirement:S1 Statistik, Ilmu Komputer, atau terkaitPengalaman minimal 2 tahun di data analytics atau business intelligenceMampu bekerja lintas divisi dan memahami strategi bisnisMahir menggunakan Excel, Phyton, SQL dan mampu membuat Dashboard / Visualisasi Data yg mudah untuk di mengertiTerbiasa m...","false","<div class=""_1gxuuwy0 ilwzm50""><p><strong>Requirement:</strong></p><ul><li><p>S1 Statistik, Ilmu Komputer, atau terkait</p></li><li><p>Pengalaman minimal 2 tahun di data analytics atau business intelligence</p></li><li><p>Mampu bekerja lintas divisi dan memahami strategi bisnis</p></li><li><p>Mahir menggunakan Excel, Phyton, SQL dan mampu membuat Dashboard / Visualisasi Data yg mudah untuk di mengerti</p></li><li><p>Terbiasa melakukan analisis data, forecasting, dan statistik dasar</p></li><li><p>Memiliki keterampilan komunikasi dan problem-solving yang baik</p></li><li><p>Mampu berkomunikasi dengan baik</p></li><li><p>Proaktif dalam melakukan koordinasi serta tindak lanjut pekerjaan dengan departemen terkait</p></li></ul><p><br></p><p><strong>Job Description:</strong></p><ul><li><p>Mengolah dan menganalisis data untuk mendukung keputusan strategis.</p></li><li><p>Membuat laporan dan dashboard KPI perusahaan.</p></li><li><p>Mengidentifikasi tren bisnis dan rekomendasi perbaikan.</p></li></ul><p><br></p></div>","92317074","Derived from Search","Kelapa Gading, Jakarta Raya","2026-06-02T02:35:59.610Z","","Tidak Ditampilkan","2026-06-02T02:35:59.610Z","https://id.jobstreet.com/id/job/92317074?type=standard&ref=search-standalone","Data Analyst","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","Pengiklan Anonim","ID","Pengatahuan dan Pengalaman:1. Berpengalaman dalam membuat design, develop dan maintain data warehous, data modeling, data integration & mapping serta ETL2. Menguasai tools pengolahan data & visualisasi seperti Talend, Tableau, PowerBI/Google data studio3. Pengalaman menggunakan Python / R, report au...","false","<div class=""_1gxuuwy0 ilwzm50""><p><strong>Pengatahuan dan Pengalaman:</strong>1. Berpengalaman dalam membuat design, develop dan maintain data warehous, data modeling, data integration &amp; mapping serta ETL2. Menguasai tools pengolahan data &amp; visualisasi seperti Talend, Tableau, PowerBI/Google data studio3. Pengalaman menggunakan Python / R, report automation4. Familiar dengan database : MySQL, PostgreSQL, MongoDB<br><strong>Deskirpsi Pekerjaan:</strong>1. Mengelola proses ETL &amp; data migration dari berbagai sumber data (data suource) baik internal maupun external data dan mengintegrasikannya dengan data warehous2. mengelola existing data pipeline dan bekerja sama dengan team Data Analyst, Product &amp; Development untuk membuat data mart untuk mensupport development BI Report / Visualisasi dashboard&nbsp;3. Membuat otomasi di proses persiapan data, data cleansing, data mapping, pengolahan data s.d pengiriman report / dashboard4. monitor, mengelola dan maintenance data warehouse untuk memastikan operasional berjalan dengan baik5. Memastikan backup dan security disiapkan dan berjalan sesuai data governance policy6. MEmbuat dokumentasi dan standarisasi terhadap data definition, ERD, etc yang terakit dengan Data warehouse management</p></div>","92193038","Derived from Search","Jakarta Raya","2026-06-02T02:36:03.581Z","","Tidak Ditampilkan","2026-06-02T02:36:03.581Z","https://id.jobstreet.com/id/job/92193038?type=standard&ref=search-standalone#sol=f153b3648c75a633e88b52baf45bac6fed88bf94","Data Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","Pengiklan Anonim","ID","Pengatahuan dan Pengalaman:1. Berpengalaman dalam membuat design, develop dan maintain data warehous, data modeling, data integration & mapping serta ETL2. Menguasai tools pengolahan data & visualisasi seperti Talend, Tableau, PowerBI/Google data studio3. Pengalaman menggunakan Python / R, report au...","false","<div class=""_1gxuuwy0 ilwzm50""><p><strong>Pengatahuan dan Pengalaman:</strong>1. Berpengalaman dalam membuat design, develop dan maintain data warehous, data modeling, data integration &amp; mapping serta ETL2. Menguasai tools pengolahan data &amp; visualisasi seperti Talend, Tableau, PowerBI/Google data studio3. Pengalaman menggunakan Python / R, report automation4. Familiar dengan database : MySQL, PostgreSQL, MongoDB<br><strong>Deskirpsi Pekerjaan:</strong>1. Mengelola proses ETL &amp; data migration dari berbagai sumber data (data suource) baik internal maupun external data dan mengintegrasikannya dengan data warehous2. mengelola existing data pipeline dan bekerja sama dengan team Data Analyst, Product &amp; Development untuk membuat data mart untuk mensupport development BI Report / Visualisasi dashboard&nbsp;3. Membuat otomasi di proses persiapan data, data cleansing, data mapping, pengolahan data s.d pengiriman report / dashboard4. monitor, mengelola dan maintenance data warehouse untuk memastikan operasional berjalan dengan baik5. Memastikan backup dan security disiapkan dan berjalan sesuai data governance policy6. MEmbuat dokumentasi dan standarisasi terhadap data definition, ERD, etc yang terakit dengan Data warehouse management</p></div>","92193038","Derived from Search","Jakarta Raya","2026-06-02T02:36:07.785Z","","Tidak Ditampilkan","2026-06-02T02:36:07.785Z","https://id.jobstreet.com/id/job/92193038?type=standard&ref=search-standalone&origin=cardTitle#sol=f153b3648c75a633e88b52baf45bac6fed88bf94","Data Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Meiden Engineering Indonesia","ID","Job description:Research and recommend prospects for new business opportunitiesResearch and analyze sales optionsBuild and maintain relationships with clients and prospectsStay current with trends and competitors to identify improvements or recommend new productsCollect and analyze information and p...","false","<div class=""_1gxuuwy0 ilwzm50""><p>Job description:</p><ul><li><p>Research and recommend prospects for new business opportunities</p></li><li><p>Research and analyze sales options</p></li><li><p>Build and maintain relationships with clients and prospects</p></li><li><p>Stay current with trends and competitors to identify improvements or recommend new products</p></li><li><p>Collect and analyze information and prepare data and sales reports</p></li><li><p>Approach new customer</p></li><li><p>Propose new project</p></li></ul><p>Job requirements:</p><ul><li><p>Diploma or Bachelor Degree of Electrical Engineering (Power System)</p></li><li><p>Able to speak &amp; write in English (Japanese language is advantage)</p></li><li><p>Work experience 5 years as Sales Engineer in EPC Company</p></li><li><p>Have a good communication, presentation, and negotiation skills</p></li><li><p>Experience handling projects for Electrical Work or Projects</p></li><li><p>Mastering Microsoft programs (Excel, Word, and Power Point)</p></li><li><p>Target oriented</p></li><li><p>Experience handling projects for electrical work</p></li></ul><p><br></p></div>","92445455","Derived from Search","Jakarta Raya","2026-06-02T02:36:12.294Z","","Tidak Ditampilkan","2026-06-02T02:36:12.294Z","https://id.jobstreet.com/id/job/92445455?type=standard&ref=search-standalone#sol=bf142a783188e29b283af63e2627a85779830e2f","Sales Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Sharing Vision Indonesia","ID","PT Sharing Vision Indonesia masih membutuhkan beberapa orang minimal S1/D4/S2 dari Teknik Informatika/Sistem Teknologi Informasi/Teknik Elektro/Teknik Telekomunikasi/Sistem Informasi/Fisika/ Matematika/Statistika/Ilmu Komputer/Engineer lainnya, untuk posisi sebagai: Data Engineer Penempatan WFO di J...","false","<div class=""_1gxuuwy0 ilwzm50""><p>PT Sharing Vision Indonesia <strong>masih membutuhkan</strong> beberapa orang minimal S1/D4/S2 dari Teknik Informatika/Sistem Teknologi Informasi/Teknik Elektro/Teknik Telekomunikasi/Sistem Informasi/Fisika/ Matematika/Statistika/Ilmu Komputer/Engineer lainnya, untuk posisi sebagai:<strong> Data Engineer Penempatan WFO di Jakarta</strong><br><br><strong>Persyaratan:</strong></p><ul><li><p>Berpengalaman minimal 1-2 tahun dalam pekerjaan terkait Data Engineer</p></li><li><p>Minimal lulusan S1</p></li><li><p>Berpengalaman dalam ETL, data quality, data management</p></li><li><p>Advance dalam bahasa pemrosesan SQL, Python, Java</p></li><li><p>Advance dalam database management system, Oracle, postgree SQL, MySQL, Microsoft SQL, dan lain lain</p></li><li><p>Advance dalam crawling data dari medsos</p></li><li><p>Diutamakan pengalaman dengan big data tools untuk data ingestion seperti Sqoop, Kafka, dan lain lain</p></li><li><p>Pengalaman dalam menggunakan Tableau/Google Analytics/tools dashboard lainnya diutamakan</p></li><li><p>Pengalaman dalam teknologi big data (Spark, Hive, Impala) lebih diutamakan</p></li></ul><p><br></p></div>","92403808","Derived from Search","Jakarta Selatan, Jakarta Raya","2026-06-02T02:36:16.784Z","","Tidak Ditampilkan","2026-06-02T02:36:16.784Z","https://id.jobstreet.com/id/job/92403808?type=standard&ref=search-standalone#sol=89573ef8389e26abe178f146a14d37f31587cc8e","Data Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Meiden Engineering Indonesia","ID","Job description:Research and recommend prospects for new business opportunitiesResearch and analyze sales optionsBuild and maintain relationships with clients and prospectsStay current with trends and competitors to identify improvements or recommend new productsCollect and analyze information and p...","false","<div class=""_1gxuuwy0 ilwzm50""><p>Job description:</p><ul><li><p>Research and recommend prospects for new business opportunities</p></li><li><p>Research and analyze sales options</p></li><li><p>Build and maintain relationships with clients and prospects</p></li><li><p>Stay current with trends and competitors to identify improvements or recommend new products</p></li><li><p>Collect and analyze information and prepare data and sales reports</p></li><li><p>Approach new customer</p></li><li><p>Propose new project</p></li></ul><p>Job requirements:</p><ul><li><p>Diploma or Bachelor Degree of Electrical Engineering (Power System)</p></li><li><p>Able to speak &amp; write in English (Japanese language is advantage)</p></li><li><p>Work experience 5 years as Sales Engineer in EPC Company</p></li><li><p>Have a good communication, presentation, and negotiation skills</p></li><li><p>Experience handling projects for Electrical Work or Projects</p></li><li><p>Mastering Microsoft programs (Excel, Word, and Power Point)</p></li><li><p>Target oriented</p></li><li><p>Experience handling projects for electrical work</p></li></ul><p><br></p></div>","92445455","Derived from Search","Jakarta Raya","2026-06-02T02:36:21.298Z","","Tidak Ditampilkan","2026-06-02T02:36:21.298Z","https://id.jobstreet.com/id/job/92445455?type=standard&ref=search-standalone&origin=cardTitle#sol=bf142a783188e29b283af63e2627a85779830e2f","Sales Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT GST","ID","Data Center On-site IT EngineerQualifications & experience- Understand the basic knowledge of IDC data center- Understand the functions and characteristics of mainstream network equipment (switches, routers, firewalls, etc.)- Install, configure, and maintain physical servers, racks, and hardware- Pe...","false","<div class=""_1gxuuwy0 ilwzm50""><p>Data Center On-site IT Engineer</p><p>Qualifications &amp; experience</p><p>- Understand the basic knowledge of IDC data center</p><p>- Understand the functions and characteristics of mainstream network equipment (switches, routers, firewalls, etc.)</p><p>- Install, configure, and maintain physical servers, racks, and hardware</p><p>- Perform hardware upgrades, replacements, and troubleshooting</p><p>- Manage cabling (fiber &amp; copper), labeling, and rack organization</p><p>- Monitor network connectivity, switches, routers, and firewalls</p><p>- Troubleshoot network latency, outages, and packet loss issues</p><p>- Support VLANs, IP addressing, and basic routing</p><p>- Respond to alerts, outages, and performance issues</p><p>- Perform root cause analysis and incident reporting</p><p>- Prepare daily data statistical reports according to Customer's needs</p><p>- Can support 7*24 shift scheduling</p><p>- MUST have the ability to communicate and write proficiently in English &amp; Mandarin Chinese</p><p>General requirements</p><p>- Diploma degree or above</p><p>- At least 1 years of Data Center maintenance experience</p><p>- Proactive, good coordination skills, strong sense of responsibility</p><p>- Mature, attention to details, good documentation skills</p><p>- Must be able to speak , read &amp; write fluent English &amp; Mandarin Chinese</p><p>- Quick learning ability, adapt quickly to changes</p><p>- Able to work Over-time if required</p><p>- Salary range above is for reference only, final amount will be based on actual background and previous work experiences</p></div>","92309398","Derived from Search","Bekasi, Jawa Barat","2026-06-02T02:36:25.294Z","","Rp 10.000.000 – Rp 15.000.000 per month","2026-06-02T02:36:25.294Z","https://id.jobstreet.com/id/job/92309398?type=standard&ref=search-standalone#sol=0b6e8c4a7877144516b423f6523f400872e11a92","DATA CENTER ON-SITE IT ENGINEER (ENGLISH & MANDARIN SPEAKING)","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Kencana Taraswin Indonesia","ID","Key Responsibilities:- Design , build and manage data warehouse / data lake.- Design, build, and maintain data pipelines from multiple companies/business units into a centralized data warehouse.- Develop and manage ETL/ELT processes to ensure data is accurate, clean, and available for reporting.- Bu...","false","<div class=""_1gxuuwy0 ilwzm50""><p>Key Responsibilities:</p><p>- Design , build and manage data warehouse / data lake.</p><p>- Design, build, and maintain data pipelines from multiple companies/business units into a centralized data warehouse.</p><p>- Develop and manage ETL/ELT processes to ensure data is accurate, clean, and available for reporting.</p><p>- Build and maintain data warehouse, data marts, and structured datasets for business intelligence needs.</p><p>- Integrate data from various sources such as accounting systems, internal systems, databases, APIs, Excel, and Google Sheets.</p><p>- Perform data cleaning, transformation, validation, and standardization across business units.</p><p>- Monitor pipeline performance, data freshness, data quality, and system reliability.</p><p>- Collaborate with BI Engineer and business stakeholders to prepare data for dashboards and management reports.</p><p>- Implement data security, access control, backup, and documentation for data architecture and pipelines.</p><p>- Troubleshoot data issues and ensure consistency between source systems and the data warehouse.</p><p>Qualifications:</p><p>- Bachelor’s degree (S1) in Computer Science, Information Systems, Data Engineering, Statistics, Mathematics, Engineering, or related fields.</p><p>- Minimum 2 years of experience as Data Engineer, ETL Developer, Database Engineer, or similar role.</p><p>- Strong proficiency in SQL and relational databases such as PostgreSQL, MySQL, SQL Server, BigQuery, Snowflake, or Redshift.</p><p>- Experience in ETL/ELT processes, data warehouse design, and data modeling.</p><p>- Proficiency in Python for data processing and automation.</p><p>- Experience with API integration, data ingestion, and workflow orchestration tools such as Airflow, Prefect, Dagster, or similar.</p><p>- Familiarity with cloud platforms.</p><p>- Strong understanding of data quality, data governance, and database performance optimization.</p><p>- Strong analytical thinking, problem-solving skills, and attention to detail.</p><p>- Able to work with cross-functional teams and understand business data needs.</p></div>","91945196","Derived from Search","Jakarta Selatan, Jakarta Raya","2026-06-02T02:36:29.584Z","","Rp 9.000.000 – Rp 13.000.000 per month","2026-06-02T02:36:29.584Z","https://id.jobstreet.com/id/job/91945196?type=standard&ref=search-standalone&origin=cardTitle#sol=aef53d1967a1bfd317f8a091859a614183aff602","Data Engineer","On-site","Kasual"
"Teknologi Informasi","Data Science","","Unknown","","PT Sharing Vision Indonesia","ID","PT Sharing Vision Indonesia masih membutuhkan beberapa orang minimal S1/D4/S2 dari Teknik Informatika/Sistem Teknologi Informasi/Teknik Elektro/Teknik Telekomunikasi/Sistem Informasi/Fisika/ Matematika/Statistika/Ilmu Komputer/Engineer lainnya, untuk posisi sebagai: Data Engineer Penempatan WFO di J...","false","<div class=""_1gxuuwy0 ilwzm50""><p>PT Sharing Vision Indonesia <strong>masih membutuhkan</strong> beberapa orang minimal S1/D4/S2 dari Teknik Informatika/Sistem Teknologi Informasi/Teknik Elektro/Teknik Telekomunikasi/Sistem Informasi/Fisika/ Matematika/Statistika/Ilmu Komputer/Engineer lainnya, untuk posisi sebagai:<strong> Data Engineer Penempatan WFO di Jakarta</strong><br><br><strong>Persyaratan:</strong></p><ul><li><p>Berpengalaman minimal 1-2 tahun dalam pekerjaan terkait Data Engineer</p></li><li><p>Minimal lulusan S1</p></li><li><p>Berpengalaman dalam ETL, data quality, data management</p></li><li><p>Advance dalam bahasa pemrosesan SQL, Python, Java</p></li><li><p>Advance dalam database management system, Oracle, postgree SQL, MySQL, Microsoft SQL, dan lain lain</p></li><li><p>Advance dalam crawling data dari medsos</p></li><li><p>Diutamakan pengalaman dengan big data tools untuk data ingestion seperti Sqoop, Kafka, dan lain lain</p></li><li><p>Pengalaman dalam menggunakan Tableau/Google Analytics/tools dashboard lainnya diutamakan</p></li><li><p>Pengalaman dalam teknologi big data (Spark, Hive, Impala) lebih diutamakan</p></li></ul><p><br></p></div>","92403808","Derived from Search","Jakarta Selatan, Jakarta Raya","2026-06-02T02:36:34.085Z","","Tidak Ditampilkan","2026-06-02T02:36:34.085Z","https://id.jobstreet.com/id/job/92403808?type=standard&ref=search-standalone&origin=cardTitle#sol=89573ef8389e26abe178f146a14d37f31587cc8e","Data Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT GST","ID","Data Center On-site IT EngineerQualifications & experience- Understand the basic knowledge of IDC data center- Understand the functions and characteristics of mainstream network equipment (switches, routers, firewalls, etc.)- Install, configure, and maintain physical servers, racks, and hardware- Pe...","false","<div class=""_1gxuuwy0 ilwzm50""><p>Data Center On-site IT Engineer</p><p>Qualifications &amp; experience</p><p>- Understand the basic knowledge of IDC data center</p><p>- Understand the functions and characteristics of mainstream network equipment (switches, routers, firewalls, etc.)</p><p>- Install, configure, and maintain physical servers, racks, and hardware</p><p>- Perform hardware upgrades, replacements, and troubleshooting</p><p>- Manage cabling (fiber &amp; copper), labeling, and rack organization</p><p>- Monitor network connectivity, switches, routers, and firewalls</p><p>- Troubleshoot network latency, outages, and packet loss issues</p><p>- Support VLANs, IP addressing, and basic routing</p><p>- Respond to alerts, outages, and performance issues</p><p>- Perform root cause analysis and incident reporting</p><p>- Prepare daily data statistical reports according to Customer's needs</p><p>- Can support 7*24 shift scheduling</p><p>- MUST have the ability to communicate and write proficiently in English &amp; Mandarin Chinese</p><p>General requirements</p><p>- Diploma degree or above</p><p>- At least 1 years of Data Center maintenance experience</p><p>- Proactive, good coordination skills, strong sense of responsibility</p><p>- Mature, attention to details, good documentation skills</p><p>- Must be able to speak , read &amp; write fluent English &amp; Mandarin Chinese</p><p>- Quick learning ability, adapt quickly to changes</p><p>- Able to work Over-time if required</p><p>- Salary range above is for reference only, final amount will be based on actual background and previous work experiences</p></div>","92309398","Derived from Search","Bekasi, Jawa Barat","2026-06-02T02:36:42.588Z","","Rp 10.000.000 – Rp 15.000.000 per month","2026-06-02T02:36:42.588Z","https://id.jobstreet.com/id/job/92309398?type=standard&ref=search-standalone&origin=cardTitle#sol=0b6e8c4a7877144516b423f6523f400872e11a92","DATA CENTER ON-SITE IT ENGINEER (ENGLISH & MANDARIN SPEAKING)","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","PT Salva Teknologi Digital","ID","Responsibilities:1. Assessment & Strategy • Discovery: Conduct deep-dive discovery sessions to map application dependencies, database schemas, and networking requirements using tools like AWS Application Discovery Service. • Migration Planning: Determine the optimal migration strategy (The 6 Rs: Reh...","false","<div class=""_1gxuuwy0 ilwzm50""><p>Responsibilities:</p><p>1. Assessment &amp; Strategy • Discovery: Conduct deep-dive discovery sessions to map application dependencies, database schemas, and networking requirements using tools like AWS Application Discovery Service. • Migration Planning: Determine the optimal migration strategy (The 6 Rs: Rehost, Replatform, Refactor, Retire, Retain, or Repurchase) for each workload. • TCO Analysis: Provide technical input for Total Cost of Ownership (TCO) reports to justify migration paths.</p><p>2. Execution &amp; Execution • Migration Tooling: Lead the hands-on execution of migrations using AWS Application Migration Service (MGN), AWS Database Migration Service (DMS), and AWS DataSync. • Modernization: Refactor monolithic applications into containerized microservices using Amazon EKS or ECS. • Infrastructure as Code (IaC): Automate the provisioning of destination environments using Terraform, AWS CDK, or CloudFormation.</p><p>3. Networking &amp; Security • Connectivity: Establish secure migration tunnels via AWS Client VPN, Site-toSite VPN, or Direct Connect. • Identity Migration: Migrate and integrate identity providers (LDAP/Active Directory) with AWS IAM and IAM Identity Center. • Compliance: Ensure all migrated workloads meet industry standards (HIPAA, PCI-DSS, SOC2) within the AWS Shared Responsibility Model.</p><p>4. Validation &amp; Cutover • Testing: Perform UAT (User Acceptance Testing) and performance benchmarking to ensure the application performs better in AWS than its source environment. • Cutover Management: Execute final data syncs and DNS switchovers (using Route 53) with minimal downtime. • Post-Migration Support: Provide ""Hypercare"" support during the first 30 days post-migration to tune performance</p></div>","92451415","Derived from Search","Jakarta Pusat, Jakarta Raya","2026-06-02T02:36:43.757Z","","Rp 10.000.000 – Rp 12.000.000 per month","2026-06-02T02:36:43.757Z","https://id.jobstreet.com/id/job/92451415?type=standard&ref=search-standalone#sol=5d138d20ff756e3ed4b3d0f90e4b73a9543e5ba2","Application Migration Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","TUNTUN SEKURITAS INDONESIA","ID","PT Tuntun Sekuritas Indonesia is looking for candidates to fill Data Engineer role. This position will be responsible for designing, building, and maintaining robust data infrastructure that enables reliable, scalable, and high-quality data access across the organization.Main Responsibilities:  Extr...","false","<div class=""_1gxuuwy0 ilwzm50""><p>PT Tuntun Sekuritas Indonesia is looking for candidates to fill Data Engineer role. This position will be responsible for designing, building, and maintaining robust data infrastructure that enables reliable, scalable, and high-quality data access across the organization.</p><p><br></p><p><strong>Main Responsibilities: &nbsp;</strong></p><ol><li><p>Extract data using web scraping and API integrations.&nbsp;</p></li><li><p>Develop and maintain scalable data crawlers for diverse sources.&nbsp;</p></li><li><p>Developing and maintaining data pipelines for efficient data extraction, transformation, and loading (ETL) processes.&nbsp;</p></li><li><p>Ensure data quality through validation processes.&nbsp;</p></li><li><p>Document technical specifications and workflows&nbsp;</p></li><li><p>Collaborating with data analysts, data architects, and software engineers to understand data requirements and deliver relevant data sets.&nbsp;</p></li><li><p>Participating in data governance and compliance efforts to meet regulatory requirements.&nbsp;</p></li><li><p>Collaborating with cross-functional teams to drive data-driven decision-making within the organization. &nbsp;&nbsp;<br></p></li></ol><p><strong>Requirements:&nbsp;</strong></p><ol><li><p>&nbsp;More than 2 years of relevant experience or significant internship.</p></li><li><p>&nbsp;Proficiency in programming languages like Python, Java, or SQL.&nbsp;</p></li><li><p>Basic knowledge of data modeling and database management.&nbsp;</p></li><li><p>Familiarity with ETL (Extract, Transform, Load) processes.&nbsp;</p></li><li><p>Understanding of data warehousing concepts.&nbsp;</p></li><li><p>Must have experience of extracting data from HTML, and web crawling.</p></li></ol><p><br></p></div>","92218017","Derived from Search","Jakarta Utara, Jakarta Raya","2026-06-02T02:36:52.689Z","","Tidak Ditampilkan","2026-06-02T02:36:52.689Z","https://id.jobstreet.com/id/job/92218017?type=standard&ref=search-standalone&origin=cardTitle#sol=ff16a931e8846836a4d25233db97d561a93fa9e6","Data Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","TUNTUN SEKURITAS INDONESIA","ID","PT Tuntun Sekuritas Indonesia is looking for candidates to fill Data Engineer role. This position will be responsible for designing, building, and maintaining robust data infrastructure that enables reliable, scalable, and high-quality data access across the organization.Main Responsibilities:  Extr...","false","<div class=""_1gxuuwy0 ilwzm50""><p>PT Tuntun Sekuritas Indonesia is looking for candidates to fill Data Engineer role. This position will be responsible for designing, building, and maintaining robust data infrastructure that enables reliable, scalable, and high-quality data access across the organization.</p><p><br></p><p><strong>Main Responsibilities: &nbsp;</strong></p><ol><li><p>Extract data using web scraping and API integrations.&nbsp;</p></li><li><p>Develop and maintain scalable data crawlers for diverse sources.&nbsp;</p></li><li><p>Developing and maintaining data pipelines for efficient data extraction, transformation, and loading (ETL) processes.&nbsp;</p></li><li><p>Ensure data quality through validation processes.&nbsp;</p></li><li><p>Document technical specifications and workflows&nbsp;</p></li><li><p>Collaborating with data analysts, data architects, and software engineers to understand data requirements and deliver relevant data sets.&nbsp;</p></li><li><p>Participating in data governance and compliance efforts to meet regulatory requirements.&nbsp;</p></li><li><p>Collaborating with cross-functional teams to drive data-driven decision-making within the organization. &nbsp;&nbsp;<br></p></li></ol><p><strong>Requirements:&nbsp;</strong></p><ol><li><p>&nbsp;More than 2 years of relevant experience or significant internship.</p></li><li><p>&nbsp;Proficiency in programming languages like Python, Java, or SQL.&nbsp;</p></li><li><p>Basic knowledge of data modeling and database management.&nbsp;</p></li><li><p>Familiarity with ETL (Extract, Transform, Load) processes.&nbsp;</p></li><li><p>Understanding of data warehousing concepts.&nbsp;</p></li><li><p>Must have experience of extracting data from HTML, and web crawling.</p></li></ol><p><br></p></div>","92218017","Derived from Search","Jakarta Utara, Jakarta Raya","2026-06-02T02:36:53.897Z","","Tidak Ditampilkan","2026-06-02T02:36:53.897Z","https://id.jobstreet.com/id/job/92218017?type=standard&ref=search-standalone#sol=ff16a931e8846836a4d25233db97d561a93fa9e6","Data Engineer","On-site","Full time"
"Teknologi Informasi","Data Science","","Unknown","","Eterna Indonesia","ID","About the RoleWe’re looking for a Data Engineer who can help transform raw customer data into reliable, organized, and actionable insights.In this role, you’ll work closely with customer data, internal systems, and cross-functional teams to ensure smooth data operations and high-quality delivery. Yo...","false","<div class=""_1gxuuwy0 ilwzm50""><h2>About the Role</h2><p>We’re looking for a Data Engineer who can help transform raw customer data into reliable, organized, and actionable insights.</p><p>In this role, you’ll work closely with customer data, internal systems, and cross-functional teams to ensure smooth data operations and high-quality delivery. You’ll also play an important role in solving technical data issues, improving internal tools, and helping customers get the most value from the platform.</p><p>This role is ideal for someone who enjoys working with data, solving technical problems, and building scalable systems that improve both customer experience and operational efficiency.</p><h2>What You’ll Work On</h2><ul><li><p>Use SQL to ingest, clean, transform, and organize customer data into internal data tables</p></li><li><p>Build and maintain scalable data pipelines across multiple data sources</p></li><li><p>Diagnose and resolve customer-reported technical data issues accurately and efficiently</p></li><li><p>Monitor data pipeline health, validate outputs, and proactively identify anomalies</p></li><li><p>Optimize query performance and improve data storage efficiency</p></li><li><p>Build and improve internal tools that support customer operations and data delivery</p></li><li><p>Document data schemas, transformation logic, and pipeline architecture</p></li><li><p>Communicate directly with customers through email and virtual meetings regarding technical findings, ticket updates, and resolutions</p></li><li><p>Collaborate with product, engineering, and customer success teams to support business and customer needs</p></li><li><p>Analyze and improve workflows to increase operational efficiency and scalability</p></li><li><p>Support proactive customer engagement initiatives through reliable data delivery and reporting</p></li></ul><h2>Requirements</h2><ul><li><p>Strong SQL skills and experience working with large datasets</p></li><li><p>Experience building or maintaining data pipelines and ETL workflows</p></li><li><p>Strong analytical thinking and problem-solving abilities</p></li><li><p>Experience troubleshooting technical or data-related issues</p></li><li><p>Understanding of data validation, transformation, and quality monitoring</p></li><li><p>Good communication skills, both written and spoken</p></li><li><p>Comfortable working directly with customers and cross-functional teams</p></li><li><p>Ability to work independently and manage priorities effectively</p></li><li><p>Strong attention to detail and organizational skills</p></li></ul><h2>Preferred Qualifications</h2><ul><li><p>Experience working with cloud data platforms or warehouses</p></li><li><p>Familiarity with scripting languages such as Python</p></li><li><p>Experience with data visualization or reporting tools</p></li><li><p>Experience supporting SaaS products or customer-facing platforms</p></li><li><p>Prior experience working remotely with distributed teams</p></li></ul><h2>Join Our Team</h2><p>At Eterna Indonesia, you’ll join a fast-growing, remote-first company working with international clients across different industries. We value ownership, collaboration, and people who enjoy solving meaningful technical challenges while making a real impact.</p></div>","92323150","Derived from Search","Jakarta Raya (Jarak jauh)","2026-06-02T02:37:03.103Z","","Rp 11.000.000 – Rp 13.000.000 per month","2026-06-02T02:37:03.103Z","https://id.jobstreet.com/id/job/92323150?type=standard&ref=search-standalone#sol=5b6383534e4e0c26584097a4c9bd65eff4b865d1","Data Engineer (Full English Speaking)","On-site","Full time"
